ClienteID,Ciudad,Estado,Pais,Tipo_Cliente
1,JA08,3,1,TIENDA
2,JA08,3,1,TIENDA
3,JA08,3,1,TIENDA
4,SIN05,20,1,ENTREGA DOMICILIO
5,JA08,3,1,TIENDA
6,JA08,3,1,TIENDA
7,JA08,3,1,TIENDA
8,JA08,3,1,TIENDA
9,JA08,3,1,TIENDA
10,JA08,3,1,TIENDA
11,JA27,3,1,TIENDA
12,JA08,3,1,TIENDA
13,JA08,3,1,TIENDA
14,JA08,3,1,TIENDA
15,JA24,3,1,TIENDA
16,JA08,3,1,TIENDA
17,JA08,3,1,TIENDA
18,JA08,3,1,TIENDA
19,JA08,3,1,TIENDA
20,JA08,3,1,TIENDA
21,JA08,3,1,TIENDA
22,JA08,3,1,ENTREGA DOMICILIO
23,JA08,3,1,TIENDA
24,JA08,3,1,TIENDA
25,JA27,3,1,TIENDA
26,JA27,3,1,TIENDA
27,JA08,3,1,TIENDA
28,JA27,3,1,TIENDA
29,JA08,3,1,TIENDA
30,JA27,3,1,TIENDA
31,JA08,3,1,TIENDA
32,JA27,3,1,TIENDA
33,JA08,3,1,TIENDA
34,JA24,3,1,TIENDA
35,JA27,3,1,TIENDA
36,CHP05,3,1,TIENDA
37,JA08,3,1,TIENDA
38,JA08,3,1,TIENDA
39,JA08,3,1,TIENDA
40,JA08,3,1,TIENDA
41,JA08,3,1,TIENDA
42,JA08,3,1,TIENDA
43,JA08,3,1,TIENDA
44,JA08,3,1,TIENDA
45,JA27,3,1,TIENDA
46,JA08,3,1,TIENDA
47,JA08,3,1,TIENDA
48,JA27,3,1,TIENDA
49,JA08,3,1,TIENDA
50,JA27,3,1,TIENDA
51,JA27,3,1,TIENDA
52,JA08,3,1,TIENDA
53,JA08,3,1,TIENDA
54,JA27,3,1,TIENDA
55,JA08,3,1,TIENDA
56,JA08,3,1,TIENDA
57,JA08,3,1,TIENDA
58,JA25,3,1,ENTREGA DOMICILIO
59,JA25,3,1,TIENDA
60,JA27,3,1,TIENDA
61,JA27,3,1,TIENDA
62,JA08,3,1,TIENDA
63,JA19,3,1,ENTREGA DOMICILIO
64,JA08,3,1,TIENDA
65,JA08,3,1,TIENDA
66,JA08,3,1,TIENDA
67,JA08,3,1,TIENDA
68,JA08,3,1,TIENDA
69,JA08,3,1,TIENDA
70,JA08,3,1,TIENDA
71,JA27,3,1,NO PROPORCIONADO
72,JA08,3,1,TIENDA
73,JA08,3,1,TIENDA
74,JA08,3,1,TIENDA
75,JA08,3,1,TIENDA
76,JA08,3,1,TIENDA
77,JA27,3,1,TIENDA
78,JA23,3,1,TIENDA
79,JA08,3,1,TIENDA
80,JA08,3,1,TIENDA
81,JA27,3,1,TIENDA
82,JA08,3,1,TIENDA
83,JA27,3,1,TIENDA
84,JA08,3,1,TIENDA
85,JA27,3,1,TIENDA
86,JA27,3,1,TIENDA
87,JA08,3,1,TIENDA
88,JA08,3,1,TIENDA
89,JA27,3,1,TIENDA
90,JA08,3,1,TIENDA
91,JA08,3,1,TIENDA
92,JA08,3,1,TIENDA
93,JA08,3,1,TIENDA
94,JA08,3,1,TIENDA
95,JA27,3,1,TIENDA
96,JA27,3,1,TIENDA
97,JA08,3,1,TIENDA
98,JA08,3,1,TIENDA
99,JA08,3,1,TIENDA
100,JA27,3,1,TIENDA
101,JA27,3,1,TIENDA
102,JA08,3,1,TIENDA
103,JA08,3,1,TIENDA
104,JA27,3,1,TIENDA
105,JA27,3,1,TIENDA
106,JA27,3,1,TIENDA
107,JA08,3,1,TIENDA
108,JA08,3,1,TIENDA
109,JA08,3,1,TIENDA
110,JA08,3,1,TIENDA
111,JA08,3,1,TIENDA
112,JA27,3,1,TIENDA
113,JA25,3,1,TIENDA
114,JA08,3,1,TIENDA
115,JA25,3,1,TIENDA
116,JA08,3,1,ENTREGA DOMICILIO
117,JA08,3,1,ENTREGA DOMICILIO
118,JA08,3,1,TIENDA
119,JA08,3,1,ENTREGA DOMICILIO
120,JA08,3,1,TIENDA
121,JA27,3,1,ENTREGA DOMICILIO
122,JA08,3,1,TIENDA
123,JA08,3,1,ENTREGA DOMICILIO
124,JA08,3,1,ENTREGA DOMICILIO
125,JA08,3,1,ENTREGA DOMICILIO
126,JA08,3,1,ENTREGA DOMICILIO
127,JA08,3,1,ENTREGA DOMICILIO
128,JA27,3,1,TIENDA
129,JA27,3,1,ENTREGA DOMICILIO
130,JA08,3,1,TIENDA
131,JA08,3,1,TIENDA
132,JA08,3,1,TIENDA
133,JA27,3,1,TIENDA
134,JA27,3,1,TIENDA
135,JA23,3,1,TIENDA
136,JA08,3,1,TIENDA
137,JA08,3,1,TIENDA
138,JA24,3,1,TIENDA
139,JA27,3,1,TIENDA
140,JA27,3,1,TIENDA
141,JA24,3,1,TIENDA
142,JA24,3,1,TIENDA
143,JA24,3,1,TIENDA
144,MIC21,10,1,ENTREGA DOMICILIO
145,JA24,3,1,TIENDA
146,JA27,3,1,TIENDA
147,JA08,3,1,ENTREGA DOMICILIO
148,JA08,3,1,TIENDA
149,JA08,3,1,TIENDA
150,JA08,3,1,TIENDA
151,JA08,3,1,ENTREGA DOMICILIO
152,JA08,3,1,TIENDA
153,JA08,3,1,TIENDA
154,JA08,3,1,TIENDA
155,JA27,3,1,TIENDA
156,JA08,3,1,TIENDA
157,JA08,3,1,TIENDA
158,JA08,3,1,TIENDA
159,JA08,3,1,TIENDA
160,JA08,3,1,TIENDA
161,JA08,3,1,TIENDA
162,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO
163,JA08,3,1,TIENDA
164,JA08,3,1,TIENDA
165,JA08,3,1,ENTREGA DOMICILIO
166,JA08,3,1,TIENDA
167,JA23,3,1,TIENDA
168,JA27,3,1,TIENDA
169,JA08,3,1,ENTREGA DOMICILIO
170,JA08,3,1,TIENDA
171,JA08,3,1,TIENDA
172,JA27,3,1,TIENDA
173,JA08,3,1,TIENDA
174,JA08,3,1,TIENDA
175,JA27,3,1,ENTREGA DOMICILIO
176,JA25,3,1,ENTREGA DOMICILIO
177,JA08,3,1,EMBARQUE
178,JA08,3,1,TIENDA
5000,PUE03,18,1,ENTREGA DOMICILIO
5001,PUE03,18,1,ENTREGA DOMICILIO
5002,ZAC09,32,1,ENTREGA DOMICILIO
5003,AGS03,28,1,ENTREGA DOMICILIO
5004,GTO14,12,1,ENTREGA DOMICILIO
5005,VER19,11,1,ENTREGA DOMICILIO
5006,VER19,11,1,ENTREGA DOMICILIO
5007,YUC02,16,1,ENTREGA DOMICILIO
5008,MIC01,10,1,ENTREGA DOMICILIO
5009,CHP06,6,1,ENTREGA DOMICILIO
5010,BCS02,21,1,EMBARQUE
5011,PUE03,18,1,ENTREGA DOMICILIO
5012,NAY06,26,1,ENTREGA DOMICILIO
5013,PUE03,18,1,ENTREGA DOMICILIO
5014,QR01,5,1,ENTREGA DOMICILIO
5015,NL03,4,1,ENTREGA DOMICILIO
5016,QR01,5,1,ENTREGA DOMICILIO
5017,GTO09,12,1,EMBARQUE
5018,SIN06,20,1,ENTREGA DOMICILIO
5019,SON03,15,1,ENTREGA DOMICILIO
5020,GTO06,12,1,ENTREGA DOMICILIO
5021,SON03,15,1,ENTREGA DOMICILIO
5022,HGO03,24,1,ENTREGA DOMICILIO
5023,NAY04,26,1,EMBARQUE
5024,CO02,9,1,EMBARQUE
5025,CHP04,6,1,ENTREGA DOMICILIO
5026,SLP04,19,1,EMBARQUE
5027,TAM03,23,1,ENTREGA DOMICILIO
5028,CO01,9,1,ENTREGA DOMICILIO
5029,SON03,15,1,ENTREGA DOMICILIO
5030,OA05,7,1,ENTREGA DOMICILIO
5031,EM11,2,1,ENTREGA DOMICILIO
5032,JA12,3,1,ENTREGA DOMICILIO
5033,JA12,3,1,ENTREGA DOMICILIO
5034,EM10,2,1,ENTREGA DOMICILIO
5035,DF01,1,1,ENTREGA DOMICILIO
5036,DF01,1,1,ENTREGA DOMICILIO
5037,PUE03,18,1,ENTREGA DOMICILIO
5038,SON05,15,1,ENTREGA DOMICILIO
5039,SIN05,20,1,ENTREGA DOMICILIO
5040,NAY06,26,1,ENTREGA DOMICILIO
5041,NAY06,26,1,ENTREGA DOMICILIO
5042,MIC20,10,1,ENTREGA DOMICILIO
5043,ZAC10,32,1,EMBARQUE
5044,DF01,1,1,ENTREGA DOMICILIO
5045,SON05,15,1,EMBARQUE
5046,SIN05,20,1,ENTREGA DOMICILIO
5047,SIN04,20,1,ENTREGA DOMICILIO
5048,SLP04,19,1,EMBARQUE
5049,SON05,15,1,ENTREGA DOMICILIO
5050,NAY06,26,1,ENTREGA DOMICILIO
5051,JA02,3,1,ENTREGA DOMICILIO
