ArticuloID,Descripcion,Articulo_Tipo,Articulo_Grupo,Articulo_Clase,Precio
PCMA00,PARRILLA MALIBU 00-03,SOPORTE PARRILLA,CHEVROLET,TAIWAN,900
PCMA97,PARRILLA MALIBU 97-99,SOPORTE PARRILLA,CHEVROLET,TAIWAN,250
PCMT04N,*PARRILLA MATIZ 2004 NEGRA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,0
PCPU03C,*PARRILLA CHEV PU 03-04 CROMADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,0
PCPU73,PARRILLA CHEV PU 73-79 GRIS,SOPORTE PARRILLA,CHEVROLET,TAIWAN,250
PCPU80,PARRILLA CHEV PU 80,SOPORTE PARRILLA,CHEVROLET,TAIWAN,850
PCPU81CH,PARRILLA CHEV PU 81-82 CHEYENNE,SOPORTE PARRILLA,CHEVROLET,TAIWAN,800
PCPU81CU,PARRILLA CHEV PU 81-82 CUSTOM,SOPORTE PARRILLA,CHEVROLET,TAIWAN,450
PCPU85,PARRILLA CHEV PU 85 (PLASTICO),SOPORTE PARRILLA,CHEVROLET,TAIWAN,600
PCPU88GM,PARRILLA CHEV PU 88-92 GMC LUJO AMERICANA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1300
PCPU89CH,PARRILLA CHEV PU 89-91 CHEYENNE,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1300
PCPU89CU,PARRILLA CHEV PU 89-91 CUSTOM,SOPORTE PARRILLA,CHEVROLET,TAIWAN,700
PCPU89GM,PARRILLA CHEV PU 89-91 GMC CON EMBLEMA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,900
PCPU92CH,PARRILLA CHEV PU 92-93 CHEYENNE,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1100
PCPU92CU,PARRILLA CHEV PU 92-93 CUSTOM,SOPORTE PARRILLA,CHEVROLET,TAIWAN,900
PCPU94CH,PARRILLA CHEV PU 94-95 CHEYENNE,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1100
PCPU94CU,PARRILLA CHEV PU 94-95 CUSTOM,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1200
PCPU96CH,PARRILLA CHEV PU 96-98 CHEYENNE/GMC,SOPORTE PARRILLA,CHEVROLET,TAIWAN,900
PCPU96CU,PARRILLA CHEV PU 96-98 CUSTOM,SOPORTE PARRILLA,CHEVROLET,TAIWAN,2000
PCPU99CH,PARRILLA CHEV PU 99-02 CHEYENNE,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1300
PCPU99CP,ZBAJA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,4500
PCPU99CU,PARRILLA CHEV PU 99-02 CUSTOM,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1100
PCS1082C,PARRILLA S-10 82-90 CROMADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,600
PCS1082P,PARRILLA S-10 82-90 GRIS,SOPORTE PARRILLA,CHEVROLET,TAIWAN,600
PCS1091C,PARRILLA S-10 91-92 CROMADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,700
PCS1091GM,PARRILLA S-10 91-94 GMC,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1000
PCS1091P,PARRILLA S-10 91-94 NEGRA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,350
PCS1093C,PARRILLA S-10 93-94 CROMADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,750
PCS1095C,PARRILLA S-10 95-97 CROMADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,700
PCS1095GM,PARRILLA S-10 95-97 GMC,SOPORTE PARRILLA,CHEVROLET,TAIWAN,700
PCS1095P,PARRILLA S-10 95-97 NEGRA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,450
PCS1098C,PARRILLA S-10 98-03 CROMADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1100
PCS1098P,PARRILLA S-10 98-03 PINTADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,500
PCS10TB02P,ZBAJA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,0
PCSU00C,PARRILLA SUBURBAN / SONORA 00-03 CROMADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1800
PCTB02C,PARRILLA TRAIL BLAZER 02-03 CON MOLD CROMADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,2500
PCTB02P,PARRILLA TRAIL BLAZER 02-03 CON MOLD NEGRA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,2000
PCTR89,ZBAJA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,0
PCTR89P,PARRILLA TRACKER 89-92 NEGRA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1000
PCVA80,PARRILLA CHEV VAN 80-82,SOPORTE PARRILLA,CHEVROLET,TAIWAN,850
PCVA97P,PARRILLA CHEV VAN 98-02 EXPRESS PINTADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,1400
PCVE97C,*PARRILLA VENTURE 97-00 CROMADA,SOPORTE PARRILLA,CHEVROLET,TAIWAN,0
PDAT01C,PARRILLA ATOS 2001 CROMADA,SOPORTE PARRILLA,DODGE,TAIWAN,550
PDAT01N,PARRILLA ATOS 2001 NEGRA,SOPORTE PARRILLA,DODGE,TAIWAN,380
PDCH84P,PARRILLA CHEROKEE 84-87 / COMANCHE 86-87 PINTADA,SOPORTE PARRILLA,DODGE,TAIWAN,200
PDCH88P,PARRILLA CHEROKEE / COMANCHE 88-90 PINTADA,SOPORTE PARRILLA,DODGE,TAIWAN,300
PDCH91P,PARRILLA CHEROKEE 91-96 / COMANCHE 91-92 PINTADA,SOPORTE PARRILLA,DODGE,TAIWAN,300
PDCH97P,PARRILLA CHEROKEE 97-01 SPORT PINTADA,SOPORTE PARRILLA,DODGE,TAIWAN,200
PDDA87,PARRILLA DART E 87-89,SOPORTE PARRILLA,DODGE,TAIWAN,450
PDDK87P,PARRILLA DAKOTA PU 87-90 PINTADA,SOPORTE PARRILLA,DODGE,TAIWAN,500
PDDK91P,PARRILLA DAKOTA PU 91-96 PINTADA,SOPORTE PARRILLA,DODGE,TAIWAN,1200
PDDU98C,PARRILLA DURANGO / DAKOTA PU 98-02 CROMADA,SOPORTE PARRILLA,DODGE,TAIWAN,700
PDDU98P,PARRILLA DURANGO / DAKOTA PU 98-02 PINTADA,SOPORTE PARRILLA,DODGE,TAIWAN,400
PDGC93C,PARRILLA GRAND CHEROKEE 93-95 CROMADA,SOPORTE PARRILLA,DODGE,TAIWAN,300
PDGC96C,PARRILLA GRAND CHEROKEE 96-98 CROMADA,SOPORTE PARRILLA,DODGE,TAIWAN,400
PDLE93,PARRILLA LE BARON 93-95 / NEW YORKER 90-93,SOPORTE PARRILLA,DODGE,TAIWAN,900
PDLI02I,PARRILLA LIBERTY 02-03 INSERTO NEGRO,SOPORTE PARRILLA,DODGE,TAIWAN,600
PDLI02N,ZBAJA,SOPORTE PARRILLA,DODGE,TAIWAN,0
PDNE00,PARRILLA NEON 00-02,SOPORTE PARRILLA,DODGE,TAIWAN,800
PDNE94,PARRILLA NEON 94-99,SOPORTE PARRILLA,DODGE,TAIWAN,120
PDP20601,PARRILLA DEFENSA PEUGEOT 206 01-02,SOPORTE PARRILLA,PEUGEOT,TAIWAN,200
PDPU02C,PARRILLA DODGE PU 02-03 COMPLETA CROMADA PANAL ***,SOPORTE PARRILLA,DODGE,TAIWAN,3400
PDPU02GIL,PARRILLA DODGE PU 02-03 GRIS INSERTO IZQ,SOPORTE PARRILLA,DODGE,TAIWAN,400
PDPU02GIR,PARRILLA DODGE PU 02-03 GRIS INSERTO DER,SOPORTE PARRILLA,DODGE,TAIWAN,400
PDPU02N,PARRILLA DODGE PU 02-03 COMPLETA P/PINTAR PANAL ***,SOPORTE PARRILLA,DODGE,TAIWAN,2600
PDPU81C,PARRILLA DODGE PU 81-85 CENTRO CROMADO,SOPORTE PARRILLA,DODGE,TAIWAN,900
PDPU86C,PARRILLA DODGE PU 86-89 CENTRO CROMADO,SOPORTE PARRILLA,DODGE,TAIWAN,900
PDPU86P,PARRILLA DODGE PU 86-89 CENTRO PINTADO,SOPORTE PARRILLA,DODGE,TAIWAN,800
PDPU94C,PARRILLA DODGE PU 94-02 RAM CROMADA,SOPORTE PARRILLA,DODGE,TAIWAN,750
PDPU94P,PARRILLA DODGE PU 94-02 RAM NEGRA,SOPORTE PARRILLA,DODGE,TAIWAN,400
PDSH89,PARRILLA SHADOW 89-91,SOPORTE PARRILLA,DODGE,TAIWAN,450
PDSP90,PARRILLA SPIRIT 90-92,SOPORTE PARRILLA,DODGE,TAIWAN,700
PDSP93,PARRILLA SPIRIT 93 CROMADA C/FILO P/PINTAR,SOPORTE PARRILLA,DODGE,TAIWAN,1500
PDSP94C,PARRILLA SPIRIT 94-95 CROMADA,SOPORTE PARRILLA,DODGE,TAIWAN,1500
PDSP94P,PARRILLA SPIRIT 94-95 NEGRA,SOPORTE PARRILLA,DODGE,TAIWAN,1500
PDVA94C,PARRILLA DODGE VAN RAM 94-97 CROMADA,SOPORTE PARRILLA,DODGE,TAIWAN,1100
PDVA94P,PARRILLA DODGE VAN RAM 94-97 PINTADA,SOPORTE PARRILLA,DODGE,TAIWAN,1100
PDVA98C,*PARRILLA DODGE VAN RAM 98-03 CROMADA,SOPORTE PARRILLA,DODGE,TAIWAN,0
PDVO01P,PARRILLA VOYAGER 01-02 PINTADA LX,SOPORTE PARRILLA,DODGE,TAIWAN,1000
PDVO84,PARRILLA VOYAGER / CARAVAN 84-86 CROMADA,SOPORTE PARRILLA,DODGE,TAIWAN,500
PDVO87,PARRILLA VOYAGER / CARAVAN 87-90 CROMADA,SOPORTE PARRILLA,DODGE,TAIWAN,1000
PDVO91,PARRILLA VOYAGER / CARAVAN 91-92 CROM P/1/4 2 LIN,SOPORTE PARRILLA,DODGE,TAIWAN,300
PDVO91P,PARRILLA VOYAGER / CARAVAN 91-95 P/PINT  P/1/4 2 LINEAS,SOPORTE PARRILLA,DODGE,TAIWAN,300
PFAE86,PARRILLA AEROSTAR 86-91 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,600
PFAE92,PARRILLA AEROSTAR 92-95 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,450
PFCV88,PARRILLA CROWN VICTORIA 88-91,SOPORTE PARRILLA,FORD,TAIWAN,800
PFEC01C,PARRILLA ESCAPE 01-03 XLT CON FILO CROMADO,SOPORTE PARRILLA,FORD,TAIWAN,1400
PFEC01N,PARRILLA ESCAPE 01-03 XLS NEGRA,SOPORTE PARRILLA,FORD,TAIWAN,1000
PFES94,PARRILLA ESCORT 94-96,SOPORTE PARRILLA,FORD,TAIWAN,120
PFEX02C,PARRILLA EXPLORER 02-03 CON FILO CROMADO,SOPORTE PARRILLA,FORD,NO PROPORCIONADO,1300
PFEX02CP,ZBAJA,SOPORTE PARRILLA,FORD,TAIWAN,0
PFEX91C,PARRILLA EXPLORER 91-94,SOPORTE PARRILLA,FORD,TAIWAN,550
PFEX95C,PARRILLA EXPLORER 95-97 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,650
PFFO00,PARRILLA FOCUS 00-02 NEGRA CON CUARTOS,SOPORTE PARRILLA,FORD,TAIWAN,500
PFGH91C,PARRILLA GHIA 91 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,280
PFGM89,PARRILLA GRAND MARQUIS 89-91 (CONV PARA MOD 84),SOPORTE PARRILLA,FORD,TAIWAN,500
PFGM92,PARRILLA GRAND MARQUIS 92-94,SOPORTE PARRILLA,FORD,TAIWAN,800
PFGM95,PARRILLA GRAND MARQUIS 95-97,SOPORTE PARRILLA,FORD,TAIWAN,800
PFGM98,PARRILLA GRAND MARQUIS 98-02,SOPORTE PARRILLA,FORD,TAIWAN,600
PFMU96,PARRILLA MUSTANG 96-98,SOPORTE PARRILLA,FORD,TAIWAN,900
PFMU99,PARRILLA MUSTANG 99-02,SOPORTE PARRILLA,FORD,TAIWAN,900
PFPU73L,PARRILLA FORD PU 73-75 LAT IZQ,SOPORTE PARRILLA,FORD,TAIWAN,350
PFPU73R,PARRILLA FORD PU 73-75 LAT DER,SOPORTE PARRILLA,FORD,TAIWAN,350
PFPU76L,PARRILLA FORD PU 76-77 LAT IZQ,SOPORTE PARRILLA,FORD,TAIWAN,350
PFPU76R,PARRILLA FORD PU 76-77 LAT DER,SOPORTE PARRILLA,FORD,TAIWAN,350
PFPU78C,PARRILLA FORD PU 78-79 CENTRO CROMADO,SOPORTE PARRILLA,FORD,TAIWAN,650
PFPU78P,PARRILLA FORD PU 78-79 CENTRO PINTADO,SOPORTE PARRILLA,FORD,TAIWAN,500
PFPU80C,PARRILLA FORD PU 80-86 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,600
PFPU80P,PARRILLA FORD PU 80-86 PINTADA,SOPORTE PARRILLA,FORD,TAIWAN,400
PFPU87C,PARRILLA FORD PU 87-91 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,600
PFPU87P,PARRILLA FORD PU 87-91 PINTADA,SOPORTE PARRILLA,FORD,TAIWAN,350
PFPU92C,PARRILLA FORD PU 92-96 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,600
PFPU92P,PARRILLA FORD PU 92-96 PINTADA,SOPORTE PARRILLA,FORD,TAIWAN,450
PFPU97CUC,PARRILLA FORD PU 97-98 CUSTOM CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,1100
PFPU97CUP,PARRILLA FORD PU 97-98 CUSTOM NEGRA,SOPORTE PARRILLA,FORD,TAIWAN,600
PFPU97LOC,PARRILLA FORD PU 97-98 LOBO (TODA CROMADA),SOPORTE PARRILLA,FORD,TAIWAN,1100
PFPU97LOP,PARRILLA FORD PU 97-98 LOBO PINTADA ROMBOS,SOPORTE PARRILLA,FORD,TAIWAN,700
PFPU99CUC,PARRILLA FORD PU 99-03 CUSTOM CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,1600
PFPU99CUP,PARRILLA FORD PU 99-03 CUSTOM PINTADA,SOPORTE PARRILLA,FORD,TAIWAN,1300
PFPU99LOP,PARRILLA FORD PU 99-03 LOBO PINTADA PANAL,SOPORTE PARRILLA,FORD,TAIWAN,1500
PFRA01C,PARRILLA RANGER 01-03 LINEAS CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,2200
PFRA01LG,PARRILLA RANGER 01-03 LINEAS GRIS,SOPORTE PARRILLA,FORD,TAIWAN,2000
PFRA01PG,PARRILLA RANGER 01-03 PANAL GRIS,SOPORTE PARRILLA,FORD,TAIWAN,2200
PFRA83C,PARRILLA RANGER 83-88 / BRONCO II 84-90 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,900
PFRA83P,PARRILLA RANGER 83-88 / BRONCO II 84-90 GRIS,SOPORTE PARRILLA,FORD,TAIWAN,600
PFRA89C,PARRILLA RANGER 89-92 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,400
PFRA89P,PARRILLA RANGER 89-92 PINTADA,SOPORTE PARRILLA,FORD,TAIWAN,350
PFRA93G,PARRILLA RANGER 93-94 PARA BICEL LARGO GRIS,SOPORTE PARRILLA,FORD,TAIWAN,700
PFRA95C,PARRILLA RANGER 95-97 PARA BICEL CORTO CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,500
PFRA95N,PARRILLA RANGER 95-97 PARA BICEL CORTO NEGRA,SOPORTE PARRILLA,FORD,TAIWAN,350
PFRA98C,PARRILLA RANGER 98-00 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,500
PFRA98P,PARRILLA RANGER 98-00 PINTADA,SOPORTE PARRILLA,FORD,TAIWAN,400
PFSD99C,PARRILLA FORD SUPER DUTY 99-03 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,1000
PFSD99CP,ZBAJA,SOPORTE PARRILLA,FORD,TAIWAN,0
PFSD99P,PARRILLA FORD SUPER DUTY 99-03 PINTADA,SOPORTE PARRILLA,FORD,TAIWAN,700
PFTO88,PARRILLA TOPAZ 88-91 CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,400
PFTO92,PARRILLA TOPAZ 92-94 P/PINTAR,SOPORTE PARRILLA,FORD,TAIWAN,120
PFVA75C,PARRILLA FORD VAN 75-91 ECONOLINE CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,1200
PFVA92C,*PARRILLA FORD VAN 92-96 ECONOLINE CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,0
PFVA97C,PARRILLA FORD VAN 97-03 ECONOLINE CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,600
PFVA97P,PARRILLA FORD VAN 97-03 ECONOLINE PINTADA,SOPORTE PARRILLA,FORD,TAIWAN,400
PFWI01C,PARRILLA WINDSTAR 01-03 SE, SEL CROMADA,SOPORTE PARRILLA,FORD,TAIWAN,1400
PG071BURW2,JGO CALAV PEUGEOT 206 01-02 SPORT CROMO,CALAVERA SPORT CROMO,PEUGEOT,TAIWAN,2000
PHAC02N,PARRILLA ACCORD 02-03 SDN NEGRA,SOPORTE PARRILLA,HONDA,TAIWAN,400
PHCI01N,PARRILLA CIVIC  01-03 NEGRA,SOPORTE PARRILLA,HONDA,TAIWAN,400
PHCI96N,PARRILLA CIVIC  96-98 SIN MOLDURA NEGRA,SOPORTE PARRILLA,HONDA,TAIWAN,200
PHCI99C,PARRILLA CIVIC  99-00 CON FILO CROMADO,SOPORTE PARRILLA,HONDA,TAIWAN,400
PHOD99N,PARRILLA ODYSSEY 99-03 NEGRA,SOPORTE PARRILLA,HONDA,NO PROPORCIONADO,700
PIPU83C,PARRILLA ISUZU PU / LUV 83-87 CROMADA,SOPORTE PARRILLA,ISUZU,TAIWAN,500
PIPU83P,PARRILLA ISUZU PU / LUV 83-87 PINTADA,SOPORTE PARRILLA,ISUZU,TAIWAN,350
PIPU90C,PARRILLA ISUZU PU / LUV 90-92 CROMADA,SOPORTE PARRILLA,ISUZU,TAIWAN,550
PIPU90P,PARRILLA ISUZU PU / LUV 90-92 PINTADA,SOPORTE PARRILLA,ISUZU,TAIWAN,500
PMBCC01,PARRILLA MBENZ CLASE-C 01-03,SOPORTE PARRILLA,MERCEDES,TAIWAN,1400
PMPU86C,PARRILLA MAZDA PU 86-93 CROMADA,SOPORTE PARRILLA,MAZDA,TAIWAN,550
PMPU86P,PARRILLA MAZDA PU 86-93 PINTADA,SOPORTE PARRILLA,MAZDA,TAIWAN,350
PMPU94P,PARRILLA MAZDA PU 94-97 NEGRA,SOPORTE PARRILLA,MAZDA,TAIWAN,400
PMTPU85C,PARRILLA MITSUBISHI PU L200 / RAM-50 85-86 CROMADA,SOPORTE PARRILLA,MITSUBISHI,TAIWAN,500
PMTPU87C,PARRILLA MITSUBISHI PU L200 / RAM-50 87-96 CROM,SOPORTE PARRILLA,MITSUBISHI,TAIWAN,650
PMTPU87P,PARRILLA MITSUBISHI PU L200 / RAM-50 87-96 PINT,SOPORTE PARRILLA,MITSUBISHI,TAIWAN,460
PN14074,PARRILLA DATSUN SEDAN 74-78 (140-J),SOPORTE PARRILLA,NISSAN,TAIWAN,600
PNA1079R,PARRILLA DATSUN SEDAN 79-80 DOBLE FARO RED.,SOPORTE PARRILLA,NISSAN,TAIWAN,550
PNA1081C,PARRILLA DATSUN SEDAN 81-84 4/P DOBLE FARO CUAD,SOPORTE PARRILLA,NISSAN,TAIWAN,460
PNCPU86A,PARRILL DE COFRE NISSAN PU 86-92 D21 AME 1PZA,SOPORTE PARRILLA,NISSAN,TAIWAN,70
PNDPU94L,PARRILL DE TOLVA DESAGUE NISSAN PU 94-03 IZQ,SOPORTE PARRILLA,NISSAN,TAIWAN,120
PNDPU94R,PARRILL DE TOLVA DESAGUE NISSAN PU 94-03 DER,SOPORTE PARRILLA,NISSAN,TAIWAN,120
PNPL02,PARRILLA PLATINA 02-03 GRIS,SOPORTE PARRILLA,NISSAN,TAIWAN,350
PNPU73,PARRILLA DATSUN PU 73-80 (620),SOPORTE PARRILLA,NISSAN,TAIWAN,400
PNPU81R,PARRILLA DATSUN PU 81-82 FAROS REDONDOS,SOPORTE PARRILLA,NISSAN,TAIWAN,260
PNPU83C,PARRILLA DATSUN PU 83 FAROS CUADRADOS,SOPORTE PARRILLA,NISSAN,TAIWAN,220
PNPU84,PARRILLA NISSAN PU 84-85 CON CROMO,SOPORTE PARRILLA,NISSAN,TAIWAN,400
PNPU86,PARRILLA NISSAN PU 86-91 ROMBOS,SOPORTE PARRILLA,NISSAN,TAIWAN,300
PNPU86A,PARRILLA NISSAN PU 86-87 D-21 NEGRA LINEAS AMERICANA,SOPORTE PARRILLA,NISSAN,TAIWAN,600
PNPU88A,PARRILLA NISSAN PU 88-89 D-21 PINTADA AMER,SOPORTE PARRILLA,NISSAN,TAIWAN,320
PNPU92,PARRILLA NISSAN PU 92-93,SOPORTE PARRILLA,NISSAN,TAIWAN,300
PNPU94C,PARRILLA NISSAN PU 94-03 CROMADA (D-21),SOPORTE PARRILLA,NISSAN,TAIWAN,400
PNPU94P,PARRILLA NISSAN PU 94-03 GRIS (D-21),SOPORTE PARRILLA,NISSAN,TAIWAN,260
PNRPU94L,PARRILL DE DEFENSA NISSAN PU 94-03 IZQ,SOPORTE PARRILLA,NISSAN,TAIWAN,50
PNRPU94R,PARRILL DE DEFENSA NISSAN PU 94-03 DER,SOPORTE PARRILLA,NISSAN,TAIWAN,50
PNSE00C,PARRILLA SENTRA 2000 CROMADA,SOPORTE PARRILLA,NISSAN,TAIWAN,350
PNSE01,PARRILLA SENTRA 01-03,SOPORTE PARRILLA,NISSAN,TAIWAN,500
PNSE89,PARRILLA SENTRA 89-90 B-12 AMERICANO,SOPORTE PARRILLA,NISSAN,TAIWAN,700
PNSE98,PARRILLA SENTRA 98-99 PANAL,SOPORTE PARRILLA,NISSAN,TAIWAN,200
PNT184,PARRILLA TSURU I 84,SOPORTE PARRILLA,NISSAN,TAIWAN,300
PNT185,PARRILLA TSURU I 85-86 PINTADA,SOPORTE PARRILLA,NISSAN,TAIWAN,250
PNT187,PARRILLA TSURU I 87 CROMADA,SOPORTE PARRILLA,NISSAN,TAIWAN,300
PNT288,PARRILLA TSURU II 88-89 PINTADA,SOPORTE PARRILLA,NISSAN,TAIWAN,100
PNT290,PARRILLA TSURU II 90-91 C/CROMO,SOPORTE PARRILLA,NISSAN,TAIWAN,220
PNT301,PARRILLA TSURU 01-03 NEGRA,SOPORTE PARRILLA,NISSAN,TAIWAN,250
PNT392,PARRILLA TSURU III 92-93 Y 97-2000,SOPORTE PARRILLA,NISSAN,TAIWAN,120
PNT394,PARRILLA TSURU III 94-96 NEGRA,SOPORTE PARRILLA,NISSAN,TAIWAN,120
PNTS93,PARRILLA TSUBAME 93-02,SOPORTE PARRILLA,NISSAN,TAIWAN,250
PP20601,PARRILLA PEUGEOT 206 01-02,SOPORTE PARRILLA,PEUGEOT,TAIWAN,400
PPCPU92,PORTA PLACA DEL CHEV PU 92-98,PORTAPLACAS,CHEVROLET,TAIWAN,130
PPFPU92,PORTA PLACA DEL FORD PU 92-96,PORTAPLACAS,FORD,TAIWAN,80
PSIB01,PARRILLA IBIZA / CORDOBA 01-02,SOPORTE PARRILLA,SEAT,TAIWAN,400
PTCPU73L,PUERTA CHEV PU 73-91 IZQ,PUERTAS,CHEVROLET,TAIWAN,1600
PTCPU73R,PUERTA CHEV PU 73-91 DER,PUERTAS,CHEVROLET,TAIWAN,1600
PTCPU92L,PUERTA CHEV PU / SILVERADO 92-98 IZQ,PUERTAS,CHEVROLET,TAIWAN,3000
PTCPU92R,PUERTA CHEV PU / SILVERADO 92-98 DER,PUERTAS,CHEVROLET,TAIWAN,3000
PTCPU99L,PUERTA CHEV PU 99-02 IZQ,PUERTAS,CHEVROLET,TAIWAN,5000
PTCPU99R,PUERTA CHEV PU 99-02 DER,PUERTAS,CHEVROLET,TAIWAN,5000
PTCS1091L,PUERTA S-10 91-94 IZQ,PUERTAS,CHEVROLET,TAIWAN,3200
PTCS1091R,PUERTA S-10 91-94 DER,PUERTAS,CHEVROLET,TAIWAN,3200
PTDPU86L,PUERTA DODGE PU 86-93 IZQ,PUERTAS,DODGE,TAIWAN,3000
PTDPU86R,PUERTA DODGE PU 86-93 DER,PUERTAS,DODGE,TAIWAN,3000
PTDPU94L,PUERTA DODGE PU 94-02 RAM IZQ,PUERTAS,DODGE,TAIWAN,5000
PTDPU94R,PUERTA DODGE PU 94-02 RAM DER,PUERTAS,DODGE,TAIWAN,5000
PTFPU80L,PUERTA FORD PU 80-86 IZQ,PUERTAS,FORD,TAIWAN,2200
PTFPU80R,PUERTA FORD PU 80-86 DER,PUERTAS,FORD,TAIWAN,2200
PTFPU87L,PUERTA FORD PU 87-91 IZQ,PUERTAS,FORD,TAIWAN,2200
PTFPU87R,PUERTA FORD PU 87-91 DER,PUERTAS,FORD,TAIWAN,2200
PTFPU92L,PUERTA FORD PU 92-96 XLT NORMAL IZQ,PUERTAS,FORD,TAIWAN,2200
PTFPU92R,PUERTA FORD PU 92-96 XLT NORMAL DER,PUERTAS,FORD,TAIWAN,2200
PTFRA83L,PUERTA RANGER 83-88 IZQ,PUERTAS,FORD,TAIWAN,3000
PTFRA83R,PUERTA RANGER 83-88 DER,PUERTAS,FORD,TAIWAN,3000
PTFRA89L,PUERTA RANGER 89-92 IZQ,PUERTAS,FORD,TAIWAN,3000
PTFRA89R,PUERTA RANGER 89-92 DER,PUERTAS,FORD,TAIWAN,3000
PTMPU86L,PUERTA MAZDA PU 86-93 IZQ,PUERTAS,MAZDA,TAIWAN,3500
PTMPU86R,PUERTA MAZDA PU 86-93 DER,PUERTAS,MAZDA,TAIWAN,3500
PTMTPU79L,PUERTA MITSUBISHI PU L200 / RAM-50 79-86 IZQ,PUERTAS,MITSUBISHI,TAIWAN,2500
PTMTPU79R,PUERTA MITSUBISHI PU L200 / RAM-50 79-86 DER,PUERTAS,MITSUBISHI,TAIWAN,2500
PTMTPU87L,PUERTA MITSUBISHI PU L200 / RAM-50 87-95 IZQ,PUERTAS,MITSUBISHI,TAIWAN,4500
PTMTPU87R,PUERTA MITSUBISHI PU L200 / RAM-50 87-95 DER,PUERTAS,MITSUBISHI,TAIWAN,4500
PTNPU94L,PUERTA NISSAN PU 94-03 D-21 IZQ,PUERTAS,NISSAN,TAIWAN,2600
PTNPU94R,PUERTA NISSAN PU 94-03 D-21 DER,PUERTAS,NISSAN,TAIWAN,2600
PTPU79,PARRILLA TOYOTA PU 79-83 GRIS,SOPORTE PARRILLA,TOYOTA,TAIWAN,320
PTPU82,PARRILLA TOYOTA PU 82-83 GRIS,SOPORTE PARRILLA,TOYOTA,TAIWAN,250
PTPU84C,PARRILLA TOYOTA PU 84-88 CROM (BICEL INCLUIDO),SOPORTE PARRILLA,TOYOTA,TAIWAN,450
PTPU84P,PARRILLA TOYOTA PU 84-88 GRIS (BICEL INCLUIDO),SOPORTE PARRILLA,TOYOTA,TAIWAN,300
PTPU89C,PARRILLA TOYOTA PU 89-91 CROM (BICEL INCLUIDO),SOPORTE PARRILLA,TOYOTA,TAIWAN,400
PTPU89C2,PARRILLA TOYOTA PU 89-91 CROM (DOBLE TRACC),SOPORTE PARRILLA,TOYOTA,TAIWAN,700
PTPU89P,PARRILLA TOYOTA PU 89-91 PINT (BICEL INCLUIDO),SOPORTE PARRILLA,TOYOTA,TAIWAN,300
PTPU92C,PARRILLA TOYOTA PU 92-95 CROMADA EMB OVAL ***,SOPORTE PARRILLA,TOYOTA,TAIWAN,450
PTPU92P,PARRILLA TOYOTA PU 92-95 GRIS/NEGRO EMB OVAL,SOPORTE PARRILLA,TOYOTA,TAIWAN,400
PTT10093C,PARRILLA TOYOTA PU T100 93-98 CROMADA ***,SOPORTE PARRILLA,TOYOTA,TAIWAN,1100
