Folio,ClienteID,VendedorID,TimeID
A008243,5081,2,20211214
A008244,5134,1,20140924
A008245,5132,1,20140204
A008246,5223,1,20181105
A008247,5150,1,20190519
A008248,5130,1,20221016
A008249,5431,4,20201208
A008250,5226,7,20140813
A008251,5119,7,20191013
A008252,5187,7,20140128
A008253,5950,8,20220220
A008254,5661,1,20141010
A008255,5080,2,20150819
A008256,5082,2,20200604
A008257,5827,2,20150928
A008258,5187,7,20140101
A008259,5246,7,20140611
A008260,5001,7,20221225
A008261,NO PROPORCIONADO,NO PROPORCIONADO,20211023
A008262,NO PROPORCIONADO,NO PROPORCIONADO,20210722
A008263,0024,3,20170816
A008264,0171,9,20170818
A008265,0024,3,20180907
A008266,NO PROPORCIONADO,NO PROPORCIONADO,20150326
A008267,NO PROPORCIONADO,NO PROPORCIONADO,20161030
A008268,NO PROPORCIONADO,NO PROPORCIONADO,20180817
A008269,NO PROPORCIONADO,NO PROPORCIONADO,20160228
A008270,0024,3,20141223
A008271,0018,3,20150911
A008272,0024,3,20160708
A008273,0089,3,20140116
A008274,0024,3,20220316
A008275,5214,4,20150828
A008276,NO PROPORCIONADO,NO PROPORCIONADO,20220707
A008277,NO PROPORCIONADO,NO PROPORCIONADO,20201226
A008278,NO PROPORCIONADO,NO PROPORCIONADO,20200827
A008279,NO PROPORCIONADO,NO PROPORCIONADO,20150213
A008280,NO PROPORCIONADO,NO PROPORCIONADO,20180228
A008281,5103,8,20200429
A008282,5453,1,20161001
A008283,5509,1,20220303
A008284,NO PROPORCIONADO,NO PROPORCIONADO,20160901
A008285,NO PROPORCIONADO,NO PROPORCIONADO,20210523
A008286,NO PROPORCIONADO,NO PROPORCIONADO,20151116
A008287,5204,8,20151208
A008288,NO PROPORCIONADO,NO PROPORCIONADO,20151221
A008289,5034,8,20161202
A008290,5621,1,20160128
A008291,5044,2,20170123
A008292,5057,2,20150903
A008293,5253,1,20181223
A008294,5053,2,20160726
A008295,5603,4,20181127
A008296,5827,2,20191106
A008297,5075,8,20190813
A008298,5638,1,20200430
A008299,5645,4,20190927
A008300,5760,8,20191017
A008301,5760,8,20181202
A008302,5048,1,20160915
A008303,5070,1,20161031
A008304,5760,8,20150405
A008305,5686,5,20170329
A008306,5048,1,20170811
A008307,5219,1,20191211
A008308,5031,8,20150904
A008309,0034,3,20150306
A008310,0095,3,20150913
A008311,0155,10,20151219
A008312,0018,3,20170805
A008313,NO PROPORCIONADO,NO PROPORCIONADO,20141101
A008314,NO PROPORCIONADO,NO PROPORCIONADO,20140817
A008315,NO PROPORCIONADO,NO PROPORCIONADO,20160814
A008316,NO PROPORCIONADO,NO PROPORCIONADO,20160319
A008317,NO PROPORCIONADO,NO PROPORCIONADO,20180517
A008318,0024,3,20150316
A008319,NO PROPORCIONADO,NO PROPORCIONADO,20150627
A008320,NO PROPORCIONADO,NO PROPORCIONADO,20160710
A008321,NO PROPORCIONADO,NO PROPORCIONADO,20211029
A008322,5038,2,20161225
A008323,5050,7,20160301
A008324,5021,7,20180401
A008325,5038,2,20190414
A008326,5040,7,20210522
A008327,NO PROPORCIONADO,NO PROPORCIONADO,20190326
A008328,5092,7,20190522
A008329,5092,7,20180727
A008330,5092,7,20220615
A008331,5092,7,20160218
A008332,5092,7,20220521
A008333,0024,3,20170314
A008334,NO PROPORCIONADO,NO PROPORCIONADO,20190604
A008335,0124,10,20201016
A008336,NO PROPORCIONADO,NO PROPORCIONADO,20150605
A008337,5885,4,20201020
A008338,5638,1,20221011
A008339,NO PROPORCIONADO,NO PROPORCIONADO,20171221
A008340,NO PROPORCIONADO,NO PROPORCIONADO,20140205
A008341,NO PROPORCIONADO,NO PROPORCIONADO,20211014
A008342,NO PROPORCIONADO,NO PROPORCIONADO,20180808
A008343,0024,3,20190725
A008344,0024,3,20210108
A008345,0024,3,20190414
A008346,0024,3,20210110
A008347,NO PROPORCIONADO,NO PROPORCIONADO,20140725
A008348,NO PROPORCIONADO,NO PROPORCIONADO,20140206
A008349,5132,1,20150908
A008350,5134,1,20170110
A008351,5223,1,20220118
A008352,5223,1,20161210
A008353,5509,1,20210606
A008354,5509,1,20150424
A008355,5509,1,20160212
A008356,5509,1,20180613
A008357,NO PROPORCIONADO,NO PROPORCIONADO,20200414
A008358,5669,9,20190402
A008359,0089,3,20171003
A008360,0006,3,20180526
A008361,NO PROPORCIONADO,NO PROPORCIONADO,20171007
A008362,NO PROPORCIONADO,NO PROPORCIONADO,20191227
A008363,5409,8,20161231
A008364,5202,8,20211028
A008365,5409,8,20160418
A008366,NO PROPORCIONADO,NO PROPORCIONADO,20160214
A008367,NO PROPORCIONADO,NO PROPORCIONADO,20191027
A008368,NO PROPORCIONADO,NO PROPORCIONADO,20170228
A008369,NO PROPORCIONADO,NO PROPORCIONADO,20170513
A008370,NO PROPORCIONADO,NO PROPORCIONADO,20170119
A008371,NO PROPORCIONADO,NO PROPORCIONADO,20190613
A008372,NO PROPORCIONADO,NO PROPORCIONADO,20210405
A008373,0024,3,20200827
A008374,0024,3,20150806
A008375,0121,3,20170409
A008376,0121,3,20190207
A008377,0121,3,20211014
A008378,5661,1,20181212
A008379,5176,8,20141123
A008380,5666,4,20190115
A008381,5119,7,20140523
A008382,5208,2,20220416
A008383,5993,8,20140128
A008384,5074,8,20190430
A008385,5693,8,20180615
A008386,0093,3,20190330
A008387,5827,2,20180702
A008388,5693,8,20151216
A008389,NO PROPORCIONADO,NO PROPORCIONADO,20190109
A008390,NO PROPORCIONADO,NO PROPORCIONADO,20200417
A008391,NO PROPORCIONADO,NO PROPORCIONADO,20160403
A008392,NO PROPORCIONADO,NO PROPORCIONADO,20220413
A008393,NO PROPORCIONADO,NO PROPORCIONADO,20210407
A008394,5187,7,20140808
A008395,5001,7,20200424
A008396,5064,8,20151021
A008397,NO PROPORCIONADO,NO PROPORCIONADO,20180915
A008398,NO PROPORCIONADO,NO PROPORCIONADO,20210901
A008399,5502,9,20141219
A008400,NO PROPORCIONADO,NO PROPORCIONADO,20140104
A008401,5333,4,20210312
A008402,5740,9,20220615
A008403,0018,3,20160514
A008404,5075,8,20140623
A008405,0024,3,20150408
A008406,6033,5,20180419
A008407,0024,3,20210628
A008408,0089,3,20150906
A008409,0089,3,20220912
A008410,0008,3,20140625
A008411,0008,3,20221103
A008412,5183,7,20150208
A008413,5062,7,20211218
A008414,5638,1,20160313
A008415,5950,8,20220819
A008416,5036,2,20220725
A008417,5650,2,20190725
A008418,5054,2,20180121
A008419,5031,8,20211226
A008420,5295,8,20221001
A008421,5992,5,20200625
A008422,5601,8,20220504
A008423,5237,1,20211112
A008424,5169,1,20221006
A008425,5720,9,20150319
A008426,5173,8,20160812
A008427,5246,7,20140129
A008428,5245,7,20140525
A008429,NO PROPORCIONADO,NO PROPORCIONADO,20140101
A008430,5351,8,20140611
A008431,5509,1,20190518
A008432,5509,1,20190104
A008433,5509,1,20140612
A008434,5509,1,20211119
A008435,NO PROPORCIONADO,NO PROPORCIONADO,20211119
A008436,NO PROPORCIONADO,NO PROPORCIONADO,20180109
A008437,NO PROPORCIONADO,NO PROPORCIONADO,20220606
A008438,NO PROPORCIONADO,NO PROPORCIONADO,20210603
A008439,NO PROPORCIONADO,NO PROPORCIONADO,20150409
A008440,0018,3,20170214
A008441,5995,9,20191020
A008442,0024,3,20221028
A008443,5601,8,20201122
A008444,NO PROPORCIONADO,NO PROPORCIONADO,20151220
A008445,5099,7,20180222
A008446,5187,7,20180112
A008447,5213,8,20170226
A008448,5013,7,20180106
A008449,6033,5,20170929
A008450,NO PROPORCIONADO,NO PROPORCIONADO,20180728
A008451,NO PROPORCIONADO,NO PROPORCIONADO,20200407
A008452,NO PROPORCIONADO,NO PROPORCIONADO,20170315
A008453,5134,1,20150404
A008454,5337,1,20180508
A008455,5150,1,20200421
A008456,5223,1,20180630
A008457,5223,1,20201203
A008458,5130,1,20151117
A008459,NO PROPORCIONADO,NO PROPORCIONADO,20190425
A008460,5440,9,20150904
A008461,5088,4,20170420
A008462,NO PROPORCIONADO,NO PROPORCIONADO,20200201
A008463,6039,2,20160112
A008464,5641,1,20211223
A008465,5509,1,20170312
A008466,0053,0,20140610
A008467,NO PROPORCIONADO,NO PROPORCIONADO,20201109
A008468,NO PROPORCIONADO,NO PROPORCIONADO,20171124
A008469,5107,1,20160401
A008470,NO PROPORCIONADO,NO PROPORCIONADO,20190727
A008471,0121,3,20180518
A008472,0024,3,20150501
A008473,0024,3,20210725
A008474,0024,3,20200703
A008475,0024,3,20141016
A008476,5079,1,20170717
A008477,5409,8,20210825
A008478,5020,8,20140619
A008479,5031,8,20150108
A008480,0053,0,20211001
A008481,0053,0,20180406
A008482,NO PROPORCIONADO,NO PROPORCIONADO,20191130
A008483,5093,7,20190808
A008484,5039,7,20200208
A008485,5128,2,20150109
A008486,5038,2,20160627
A008487,5038,2,20150216
A008488,5038,2,20190525
A008489,0171,9,20190704
A008490,5039,7,20191122
A008491,5040,7,20190928
A008492,5050,7,20170106
A008493,5034,8,20191030
A008494,6022,8,20170113
A008495,5053,2,20221118
A008496,5603,4,20220611
A008497,5159,7,20220406
A008498,6018,5,20181227
A008499,5735,7,20170504
A008500,5162,7,20170211
A008501,5421,4,20150706
A008502,5841,7,20161005
A008503,5896,4,20201021
A008504,6038,7,20200516
A008505,5032,8,20140219
A008506,5308,4,20190330
A008507,NO PROPORCIONADO,NO PROPORCIONADO,20200707
A008508,5051,8,20190508
A008509,NO PROPORCIONADO,NO PROPORCIONADO,20140313
A008510,5159,7,20211006
A008511,5226,7,20160921
A008512,NO PROPORCIONADO,NO PROPORCIONADO,20220119
A008513,5159,7,20170520
A008514,NO PROPORCIONADO,NO PROPORCIONADO,20151205
A008515,5040,7,20220728
A008516,NO PROPORCIONADO,NO PROPORCIONADO,20190910
A008517,NO PROPORCIONADO,NO PROPORCIONADO,20190209
A008518,5059,2,20160418
A008519,5001,7,20160329
A008520,5187,7,20160928
A008521,5088,4,20140412
A008522,5950,8,20150816
A008523,5059,2,20150909
A008524,5660,2,20160201
A008525,5080,2,20170325
A008526,5082,2,20170909
A008527,5827,2,20210129
A008528,5018,7,20180319
A008529,5074,8,20170901
A008530,0024,3,20220212
A008531,5051,8,20180619
A008532,5509,1,20170409
A008533,5950,8,20150826
A008534,5213,8,20190321
A008535,5056,8,20161222
A008536,5056,8,20180115
A008537,NO PROPORCIONADO,NO PROPORCIONADO,20160522
A008538,NO PROPORCIONADO,NO PROPORCIONADO,20210821
A008539,0053,0,20170930
A008540,0024,3,20211031
A008541,0018,3,20160518
A008542,0121,3,20170904
A008543,0089,3,20150831
A008544,0024,3,20180714
A008545,0024,3,20170401
A008546,0024,3,20140709
A008547,6003,9,20141221
A008548,5091,1,20160507
A008549,5219,1,20140728
A008550,5913,9,20161030
A008551,5719,9,20170328
A008552,5080,2,20180914
A008553,5885,4,20190313
A008554,0034,3,20160828
A008555,0089,3,20190604
A008556,0124,10,20140712
A008557,5176,8,20160914
A008558,NO PROPORCIONADO,NO PROPORCIONADO,20220118
A008559,5050,7,20201103
A008560,5018,7,20211213
A008561,5038,2,20140914
A008562,5128,2,20161209
A008563,0018,3,20220529
A008564,0024,3,20190422
A008565,0024,3,20220107
A008566,0018,3,20170629
A008567,NO PROPORCIONADO,NO PROPORCIONADO,20200813
A008568,5621,1,20150702
A008569,NO PROPORCIONADO,NO PROPORCIONADO,20191107
A008570,NO PROPORCIONADO,NO PROPORCIONADO,20151119
A008571,0124,10,20180401
A008572,0124,10,20150203
A008573,0169,10,20141207
A008574,5995,9,20140207
A008575,0034,3,20210819
A008576,0024,3,20151001
A008577,NO PROPORCIONADO,NO PROPORCIONADO,20210209
A008578,5621,1,20160527
A008579,5621,1,20210527
A008580,0095,3,20200119
A008581,5132,1,20200804
A008582,5223,1,20160719
A008583,NO PROPORCIONADO,NO PROPORCIONADO,20200122
A008584,5134,1,20180205
A008585,5130,1,20151026
A008586,5621,1,20170514
A008587,5621,1,20160321
A008588,5621,1,20210426
A008589,5291,4,20171019
A008590,5942,8,20160501
A008591,5997,8,20180513
A008592,NO PROPORCIONADO,NO PROPORCIONADO,20191216
A008593,5621,1,20210327
A008594,5621,1,20150427
A008595,5621,1,20160806
A008596,5621,1,20220831
A008597,5621,1,20220611
A008598,5075,8,20190110
A008599,5575,4,20190401
A008600,5173,8,20160120
A008601,5237,1,20200723
A008602,5286,1,20151214
A008603,5079,1,20140710
A008604,5057,2,20221128
A008605,5031,8,20161118
A008606,5992,5,20180513
A008607,5053,2,20141102
A008608,5603,4,20151225
A008609,5034,8,20190521
A008610,NO PROPORCIONADO,NO PROPORCIONADO,20171206
A008611,NO PROPORCIONADO,NO PROPORCIONADO,20160330
A008612,NO PROPORCIONADO,NO PROPORCIONADO,20161203
A008613,NO PROPORCIONADO,NO PROPORCIONADO,20180713
A008614,0024,3,20140502
A008615,5223,1,20180616
A008616,5223,1,20170424
A008617,5223,1,20200117
A008618,5134,1,20200711
A008619,5150,1,20210216
A008620,0024,3,20150306
A008621,5952,7,20170106
A008622,5952,7,20170211
A008623,5952,7,20221129
A008624,5952,7,20160506
A008625,5031,8,20150616
A008626,0024,3,20210310
A008627,0124,10,20141121
A008628,5686,5,20211104
A008629,0024,3,20210710
A008630,0024,3,20150429
A008631,0024,3,20140810
A008632,0089,3,20180128
A008633,0089,3,20180131
A008634,NO PROPORCIONADO,NO PROPORCIONADO,20170804
A008635,NO PROPORCIONADO,NO PROPORCIONADO,20220212
A008636,NO PROPORCIONADO,NO PROPORCIONADO,20150327
A008637,NO PROPORCIONADO,NO PROPORCIONADO,20210624
A008638,0131,10,20181107
A008639,0121,3,20190401
A008640,NO PROPORCIONADO,NO PROPORCIONADO,20150321
A008641,NO PROPORCIONADO,NO PROPORCIONADO,20160608
A008642,NO PROPORCIONADO,NO PROPORCIONADO,20200905
A008643,5143,1,20191112
A008644,5147,7,20210424
A008645,6016,7,20140303
A008646,5013,7,20180513
A008647,NO PROPORCIONADO,NO PROPORCIONADO,20161015
A008648,NO PROPORCIONADO,NO PROPORCIONADO,20210914
A008649,NO PROPORCIONADO,NO PROPORCIONADO,20160222
A008650,5119,7,20161024
A008651,0113,3,20210207
A008652,0093,3,20190330
A008653,5080,2,20171116
A008654,5993,8,20211007
A008655,5827,2,20200815
A008656,5082,2,20161111
A008657,5074,8,20180709
A008658,5204,8,20190719
A008659,5208,2,20160429
A008660,0093,3,20211107
A008661,5001,7,20160704
A008662,NO PROPORCIONADO,NO PROPORCIONADO,20180526
A008663,5421,4,20190615
A008664,NO PROPORCIONADO,NO PROPORCIONADO,20140103
A008665,0093,3,20210628
A008666,NO PROPORCIONADO,NO PROPORCIONADO,20171004
A008667,0107,4,20140617
A008668,0043,4,20160323
A008669,0024,3,20181206
A008670,0024,3,20140305
A008671,0178,3,20171202
A008672,5223,1,20170625
A008673,NO PROPORCIONADO,NO PROPORCIONADO,20210928
A008674,NO PROPORCIONADO,NO PROPORCIONADO,20220612
A008675,NO PROPORCIONADO,NO PROPORCIONADO,20190725
A008676,NO PROPORCIONADO,NO PROPORCIONADO,20150830
A008677,NO PROPORCIONADO,NO PROPORCIONADO,20160318
A008678,NO PROPORCIONADO,NO PROPORCIONADO,20201005
A008679,0024,3,20220402
A008680,0024,3,20190114
A008681,0018,3,20150521
A008682,0018,3,20170710
A008683,NO PROPORCIONADO,NO PROPORCIONADO,20210303
A008684,NO PROPORCIONADO,NO PROPORCIONADO,20180804
A008685,NO PROPORCIONADO,NO PROPORCIONADO,20150308
A008686,NO PROPORCIONADO,NO PROPORCIONADO,20170711
A008687,NO PROPORCIONADO,NO PROPORCIONADO,20160501
A008688,NO PROPORCIONADO,NO PROPORCIONADO,20221212
A008689,NO PROPORCIONADO,NO PROPORCIONADO,20210410
A008690,NO PROPORCIONADO,NO PROPORCIONADO,20200812
A008691,NO PROPORCIONADO,NO PROPORCIONADO,20190313
A008692,NO PROPORCIONADO,NO PROPORCIONADO,20210827
A008693,NO PROPORCIONADO,NO PROPORCIONADO,20190202
A008694,NO PROPORCIONADO,NO PROPORCIONADO,20210614
A008695,5183,7,20160617
A008696,5183,7,20160503
A008697,5062,7,20141004
A008698,5421,4,20140204
A008699,5092,7,20141210
A008700,5819,5,20140104
A008701,5841,7,20220302
A008702,5050,7,20190305
A008703,5038,2,20160123
A008704,5038,2,20141211
A008705,5050,7,20170106
A008706,5128,2,20221123
A008707,5039,7,20150604
A008708,5103,8,20220413
A008709,6039,2,20141231
A008710,5112,1,20150620
A008711,5389,1,20190301
A008712,5113,8,20151003
A008713,5206,7,20140719
A008714,5206,7,20150422
A008715,5206,7,20170807
A008716,5206,7,20200527
A008717,NO PROPORCIONADO,NO PROPORCIONADO,20171204
A008718,5034,8,20200730
A008719,5993,8,20210603
A008720,5103,8,20170509
A008721,5234,1,20170212
A008722,5291,4,20200521
A008723,0107,4,20170610
A008724,0018,3,20190824
A008725,0018,3,20210521
A008726,0121,3,20150306
A008727,0024,3,20140823
A008728,0024,3,20201115
A008729,0024,3,20150920
A008730,NO PROPORCIONADO,NO PROPORCIONADO,20201224
A008731,5099,7,20141101
A008732,5093,7,20170910
A008733,5093,7,20150208
A008734,5159,7,20141109
A008735,5440,9,20170116
A008736,5333,4,20201005
A008737,5180,8,20160117
A008738,5621,1,20150320
A008739,5621,1,20150918
A008740,5621,1,20170724
A008741,5621,1,20180526
A008742,5621,1,20180103
A008743,5621,1,20161005
A008744,5621,1,20150705
A008745,5621,1,20170501
A008746,5621,1,20150323
A008747,5621,1,20161210
A008748,5621,1,20201118
A008749,5621,1,20140519
A008750,5621,1,20150725
A008751,5621,1,20201229
A008752,NO PROPORCIONADO,NO PROPORCIONADO,20140221
A008753,NO PROPORCIONADO,NO PROPORCIONADO,20180210
A008754,5057,2,20200629
A008755,5057,2,20181208
A008756,5031,8,20200306
A008757,NO PROPORCIONADO,NO PROPORCIONADO,20190213
A008758,0024,3,20210314
A008759,0024,3,20220126
A008760,5226,7,20160202
A008761,5221,7,20191010
A008762,5187,7,20160223
A008763,5088,4,20220914
A008764,5080,2,20140903
A008765,5467,5,20150411
A008766,5074,8,20210531
A008767,6024,2,20160803
A008768,NO PROPORCIONADO,NO PROPORCIONADO,20191031
A008769,NO PROPORCIONADO,NO PROPORCIONADO,20150405
A008770,NO PROPORCIONADO,NO PROPORCIONADO,20200214
A008771,NO PROPORCIONADO,NO PROPORCIONADO,20210301
A008772,5103,8,20190323
A008773,5038,2,20160524
A008774,5128,2,20201126
A008775,5046,7,20140404
A008776,NO PROPORCIONADO,NO PROPORCIONADO,20190106
A008777,NO PROPORCIONADO,NO PROPORCIONADO,20150319
A008778,NO PROPORCIONADO,NO PROPORCIONADO,20140826
A008779,NO PROPORCIONADO,NO PROPORCIONADO,20190131
A008780,0024,3,20210525
A008781,NO PROPORCIONADO,NO PROPORCIONADO,20190505
A008782,0024,3,20200116
A008783,0024,3,20180715
A008784,0034,3,20220312
A008785,0024,3,20150819
A008786,0148,10,20180201
A008787,NO PROPORCIONADO,NO PROPORCIONADO,20141113
A008788,NO PROPORCIONADO,NO PROPORCIONADO,20210920
A008789,5081,2,20160719
A008790,5318,9,20170205
A008791,5245,7,20210607
A008792,5246,7,20200212
A008793,NO PROPORCIONADO,NO PROPORCIONADO,20210323
A008794,0024,3,20140914
A008795,0155,10,20210614
A008796,5509,1,20210922
A008797,5134,1,20201225
A008798,5132,1,20210924
A008799,5150,1,20220816
A008800,5223,1,20150320
A008801,5223,1,20170604
A008802,5223,1,20170520
A008803,5174,8,20170125
A008804,5673,9,20210819
A008805,5951,9,20161027
A008806,0024,3,20150923
A008807,0008,3,20140815
A008808,0024,3,20210401
A008809,0008,3,20180122
A008810,5859,4,20170823
A008811,0024,3,20160527
A008812,NO PROPORCIONADO,NO PROPORCIONADO,20150826
A008813,5097,1,20210212
A008814,NO PROPORCIONADO,NO PROPORCIONADO,20210206
A008815,NO PROPORCIONADO,NO PROPORCIONADO,20150108
A008816,NO PROPORCIONADO,NO PROPORCIONADO,20170722
A008817,NO PROPORCIONADO,NO PROPORCIONADO,20200325
A008818,NO PROPORCIONADO,NO PROPORCIONADO,20160901
A008819,NO PROPORCIONADO,NO PROPORCIONADO,20191218
A008820,NO PROPORCIONADO,NO PROPORCIONADO,20210608
A008821,NO PROPORCIONADO,NO PROPORCIONADO,20171126
A008822,NO PROPORCIONADO,NO PROPORCIONADO,20141222
A008823,6006,9,20210909
A008824,5955,5,20190721
A008825,5088,4,20160424
A008826,5409,8,20220823
A008827,5020,8,20220104
A008828,5091,1,20180125
A008829,5370,5,20180215
A008830,5234,1,20210812
A008831,5048,1,20170401
A008832,5662,8,20190112
A008833,5291,4,20150920
A008834,5020,8,20170211
A008835,5020,8,20171116
A008836,5020,8,20180314
A008837,5048,1,20210407
A008838,5048,1,20190626
A008839,5048,1,20140322
A008840,5105,8,20140606
A008841,NO PROPORCIONADO,NO PROPORCIONADO,20201105
A008842,NO PROPORCIONADO,NO PROPORCIONADO,20181020
A008843,5777,7,20160630
A008844,5038,2,20140526
A008845,6057,2,20180616
A008846,0155,10,20210221
A008847,5026,2,20181122
A008848,0171,9,20180904
A008849,0171,9,20211202
A008850,NO PROPORCIONADO,NO PROPORCIONADO,20220524
A008851,NO PROPORCIONADO,NO PROPORCIONADO,20150826
A008852,NO PROPORCIONADO,NO PROPORCIONADO,20190117
A008853,NO PROPORCIONADO,NO PROPORCIONADO,20160610
A008854,NO PROPORCIONADO,NO PROPORCIONADO,20140925
A008855,0024,3,20150413
A008856,5128,2,20140118
A008857,5502,9,20210424
A008858,5325,1,20170906
A008859,5262,1,20160510
A008860,5103,8,20170713
A008861,5990,9,20160903
A008862,5090,8,20210510
A008863,5070,1,20200810
A008864,5481,8,20190623
A008865,5760,8,20180130
A008866,5218,8,20190108
A008867,5200,8,20171026
A008868,5219,1,20180127
A008869,NO PROPORCIONADO,NO PROPORCIONADO,20220912
A008870,NO PROPORCIONADO,NO PROPORCIONADO,20160221
A008871,NO PROPORCIONADO,NO PROPORCIONADO,20210501
A008872,NO PROPORCIONADO,NO PROPORCIONADO,20161220
A008873,5827,2,20161028
A008874,5333,4,20180111
A008875,5057,2,20200101
A008876,5787,4,20170112
A008877,5044,2,20200425
A008878,5034,8,20180415
A008879,5992,5,20190221
A008880,5031,8,20170731
A008881,5333,4,20181016
A008882,0095,3,20200709
A008883,5199,9,20141130
A008884,NO PROPORCIONADO,NO PROPORCIONADO,20201017
A008885,5056,8,20180406
A008886,5419,9,20210923
A008887,5112,1,20141202
A008888,0024,3,20200619
A008889,0024,3,20150912
A008890,NO PROPORCIONADO,NO PROPORCIONADO,20210610
A008891,5934,2,20180618
A008892,NO PROPORCIONADO,NO PROPORCIONADO,20170815
A008893,NO PROPORCIONADO,NO PROPORCIONADO,20140209
A008894,5134,1,20151127
A008895,5223,1,20140119
A008896,5130,1,20160910
A008897,5251,1,20220422
A008898,5132,1,20190702
A008899,NO PROPORCIONADO,NO PROPORCIONADO,20200510
A008900,NO PROPORCIONADO,NO PROPORCIONADO,20140725
A008901,NO PROPORCIONADO,NO PROPORCIONADO,20200406
A008902,NO PROPORCIONADO,NO PROPORCIONADO,20210321
A008903,NO PROPORCIONADO,NO PROPORCIONADO,20190606
A008904,NO PROPORCIONADO,NO PROPORCIONADO,20200522
A008905,6054,1,20200209
A008906,5785,2,20220708
A008907,5819,5,20180828
A008908,5062,7,20221004
A008909,5147,7,20200605
A008910,5213,8,20180511
A008911,5099,7,20170908
A008912,6036,4,20211125
A008913,5049,7,20190514
A008914,5993,8,20150429
A008915,5993,8,20211123
A008916,5001,7,20191018
A008917,6011,8,20210226
A008918,5661,1,20210610
A008919,0059,3,20220707
A008920,5213,8,20170731
A008921,5187,7,20200803
A008922,5049,7,20170327
A008923,5885,4,20201127
A008924,5001,7,20170115
A008925,0093,3,20160724
A008926,5080,2,20170415
A008927,5226,7,20200305
A008928,5074,8,20140224
A008929,5088,4,20210518
A008930,5080,2,20181221
A008931,5082,2,20140222
A008932,0068,3,20140523
A008933,5001,7,20150213
A008934,6011,8,20160817
A008935,5638,1,20140728
A008936,5421,4,20220318
A008937,5841,7,20161007
A008938,5760,8,20220102
A008939,0024,3,20210628
A008940,5391,8,20220301
A008941,5223,1,20220217
A008942,5223,1,20180917
A008943,5223,1,20220818
A008944,5841,7,20180319
A008945,5081,2,20160501
A008946,5793,9,20181210
A008947,5793,9,20170411
A008948,5793,9,20221014
A008949,5793,9,20201223
A008950,5793,9,20211001
A008951,5081,2,20160913
A008952,5056,8,20141013
A008953,5785,2,20150128
A008954,5841,7,20180729
A008955,5841,7,20171002
A008956,5841,7,20220602
A008957,5841,7,20190928
A008958,5841,7,20190719
A008959,5841,7,20171107
BL00000001,5431,6,20150715
BL00000002,5431,6,20211208
CF000001,NO PROPORCIONADO,NO PROPORCIONADO,20170622
CF000002,NO PROPORCIONADO,NO PROPORCIONADO,20191111
CF000003,NO PROPORCIONADO,NO PROPORCIONADO,20201113
CF000004,NO PROPORCIONADO,NO PROPORCIONADO,20211005
CF000005,NO PROPORCIONADO,NO PROPORCIONADO,20160229
CF000006,NO PROPORCIONADO,NO PROPORCIONADO,20141207
CF000007,NO PROPORCIONADO,NO PROPORCIONADO,20170318
CF000008,NO PROPORCIONADO,NO PROPORCIONADO,20151019
CF000009,NO PROPORCIONADO,NO PROPORCIONADO,20200115
CF000010,NO PROPORCIONADO,NO PROPORCIONADO,20220130
CF000011,NO PROPORCIONADO,NO PROPORCIONADO,20170306
CF000012,NO PROPORCIONADO,NO PROPORCIONADO,20150319
CF000013,NO PROPORCIONADO,NO PROPORCIONADO,20190106
CF000014,NO PROPORCIONADO,NO PROPORCIONADO,20190613
CF000015,NO PROPORCIONADO,NO PROPORCIONADO,20150212
CF000016,NO PROPORCIONADO,NO PROPORCIONADO,20200314
CF000017,NO PROPORCIONADO,NO PROPORCIONADO,20170624
CF000018,NO PROPORCIONADO,NO PROPORCIONADO,20200530
CF000019,NO PROPORCIONADO,NO PROPORCIONADO,20200118
CF000020,NO PROPORCIONADO,NO PROPORCIONADO,20180514
CF000021,NO PROPORCIONADO,NO PROPORCIONADO,20170216
CF000022,NO PROPORCIONADO,NO PROPORCIONADO,20201221
CF000023,NO PROPORCIONADO,NO PROPORCIONADO,20200906
CF000024,NO PROPORCIONADO,NO PROPORCIONADO,20150730
CF000025,NO PROPORCIONADO,NO PROPORCIONADO,20210526
CF000026,NO PROPORCIONADO,NO PROPORCIONADO,20180427
CF000027,NO PROPORCIONADO,NO PROPORCIONADO,20220621
CF000028,NO PROPORCIONADO,NO PROPORCIONADO,20170621
CF000029,NO PROPORCIONADO,NO PROPORCIONADO,20171024
CF000030,NO PROPORCIONADO,NO PROPORCIONADO,20221018
CF000031,NO PROPORCIONADO,NO PROPORCIONADO,20140927
CF000032,NO PROPORCIONADO,NO PROPORCIONADO,20190712
CF000033,NO PROPORCIONADO,NO PROPORCIONADO,20211201
CF000034,NO PROPORCIONADO,NO PROPORCIONADO,20140319
CF000035,NO PROPORCIONADO,NO PROPORCIONADO,20220406
CF000036,NO PROPORCIONADO,NO PROPORCIONADO,20170121
CF000037,NO PROPORCIONADO,NO PROPORCIONADO,20150209
CF000038,NO PROPORCIONADO,NO PROPORCIONADO,20160101
CF000039,NO PROPORCIONADO,NO PROPORCIONADO,20140528
CF000040,NO PROPORCIONADO,NO PROPORCIONADO,20220530
CF000041,NO PROPORCIONADO,NO PROPORCIONADO,20200606
CF000042,NO PROPORCIONADO,NO PROPORCIONADO,20190909
CF000043,NO PROPORCIONADO,NO PROPORCIONADO,20151122
CF000044,NO PROPORCIONADO,NO PROPORCIONADO,20220501
CF000045,NO PROPORCIONADO,NO PROPORCIONADO,20181222
