TimeID,Anio,Semestre,Cuatrimestre,Trimestre,Mes,Dia_semana,Dia
20210319,2021,1S,1C,1T,3,Friday,19
20210320,2021,1S,1C,1T,3,Saturday,20
20210321,2021,1S,1C,1T,3,Sunday,21
20210322,2021,1S,1C,1T,3,Monday,22
20210323,2021,1S,1C,1T,3,Tuesday,23
20210324,2021,1S,1C,1T,3,Wednesday,24
20210325,2021,1S,1C,1T,3,Thursday,25
20210326,2021,1S,1C,1T,3,Friday,26
20210327,2021,1S,1C,1T,3,Saturday,27
20210328,2021,1S,1C,1T,3,Sunday,28
20210329,2021,1S,1C,1T,3,Monday,29
20210330,2021,1S,1C,1T,3,Tuesday,30
20210331,2021,1S,1C,1T,3,Wednesday,31
20210401,2021,1S,1C,2T,4,Thursday,1
20210402,2021,1S,1C,2T,4,Friday,2
20210403,2021,1S,1C,2T,4,Saturday,3
20210404,2021,1S,1C,2T,4,Sunday,4
20210405,2021,1S,1C,2T,4,Monday,5
20210406,2021,1S,1C,2T,4,Tuesday,6
20210407,2021,1S,1C,2T,4,Wednesday,7
20210408,2021,1S,1C,2T,4,Thursday,8
20210409,2021,1S,1C,2T,4,Friday,9
20210410,2021,1S,1C,2T,4,Saturday,10
20210411,2021,1S,1C,2T,4,Sunday,11
20210412,2021,1S,1C,2T,4,Monday,12
20210413,2021,1S,1C,2T,4,Tuesday,13
20210414,2021,1S,1C,2T,4,Wednesday,14
20210415,2021,1S,1C,2T,4,Thursday,15
20210416,2021,1S,1C,2T,4,Friday,16
20210417,2021,1S,1C,2T,4,Saturday,17
20210418,2021,1S,1C,2T,4,Sunday,18
20210419,2021,1S,1C,2T,4,Monday,19
20210420,2021,1S,1C,2T,4,Tuesday,20
20210421,2021,1S,1C,2T,4,Wednesday,21
20210422,2021,1S,1C,2T,4,Thursday,22
20210423,2021,1S,1C,2T,4,Friday,23
20210424,2021,1S,1C,2T,4,Saturday,24
20210425,2021,1S,1C,2T,4,Sunday,25
20210426,2021,1S,1C,2T,4,Monday,26
20210427,2021,1S,1C,2T,4,Tuesday,27
20210428,2021,1S,1C,2T,4,Wednesday,28
20210429,2021,1S,1C,2T,4,Thursday,29
20210430,2021,1S,1C,2T,4,Friday,30
20210501,2021,1S,2C,2T,5,Saturday,1
20210502,2021,1S,2C,2T,5,Sunday,2
20210503,2021,1S,2C,2T,5,Monday,3
20210504,2021,1S,2C,2T,5,Tuesday,4
20210505,2021,1S,2C,2T,5,Wednesday,5
20210506,2021,1S,2C,2T,5,Thursday,6
20210507,2021,1S,2C,2T,5,Friday,7
20210508,2021,1S,2C,2T,5,Saturday,8
20210509,2021,1S,2C,2T,5,Sunday,9
20210510,2021,1S,2C,2T,5,Monday,10
20210511,2021,1S,2C,2T,5,Tuesday,11
20210512,2021,1S,2C,2T,5,Wednesday,12
20210513,2021,1S,2C,2T,5,Thursday,13
20210514,2021,1S,2C,2T,5,Friday,14
20210515,2021,1S,2C,2T,5,Saturday,15
20210516,2021,1S,2C,2T,5,Sunday,16
20210517,2021,1S,2C,2T,5,Monday,17
20210518,2021,1S,2C,2T,5,Tuesday,18
20210519,2021,1S,2C,2T,5,Wednesday,19
20210520,2021,1S,2C,2T,5,Thursday,20
20210521,2021,1S,2C,2T,5,Friday,21
20210522,2021,1S,2C,2T,5,Saturday,22
20210523,2021,1S,2C,2T,5,Sunday,23
20210524,2021,1S,2C,2T,5,Monday,24
20210525,2021,1S,2C,2T,5,Tuesday,25
20210526,2021,1S,2C,2T,5,Wednesday,26
20210527,2021,1S,2C,2T,5,Thursday,27
20210528,2021,1S,2C,2T,5,Friday,28
20210529,2021,1S,2C,2T,5,Saturday,29
20210530,2021,1S,2C,2T,5,Sunday,30
20210531,2021,1S,2C,2T,5,Monday,31
20210601,2021,1S,2C,2T,6,Tuesday,1
20210602,2021,1S,2C,2T,6,Wednesday,2
20210603,2021,1S,2C,2T,6,Thursday,3
20210604,2021,1S,2C,2T,6,Friday,4
20210605,2021,1S,2C,2T,6,Saturday,5
20210606,2021,1S,2C,2T,6,Sunday,6
20210607,2021,1S,2C,2T,6,Monday,7
20210608,2021,1S,2C,2T,6,Tuesday,8
20210609,2021,1S,2C,2T,6,Wednesday,9
20210610,2021,1S,2C,2T,6,Thursday,10
20210611,2021,1S,2C,2T,6,Friday,11
20210612,2021,1S,2C,2T,6,Saturday,12
20210613,2021,1S,2C,2T,6,Sunday,13
20210614,2021,1S,2C,2T,6,Monday,14
20210615,2021,1S,2C,2T,6,Tuesday,15
20210616,2021,1S,2C,2T,6,Wednesday,16
20210617,2021,1S,2C,2T,6,Thursday,17
20210618,2021,1S,2C,2T,6,Friday,18
20210619,2021,1S,2C,2T,6,Saturday,19
20210620,2021,1S,2C,2T,6,Sunday,20
20210621,2021,1S,2C,2T,6,Monday,21
20210622,2021,1S,2C,2T,6,Tuesday,22
20210623,2021,1S,2C,2T,6,Wednesday,23
20210624,2021,1S,2C,2T,6,Thursday,24
20210625,2021,1S,2C,2T,6,Friday,25
20210626,2021,1S,2C,2T,6,Saturday,26
20210627,2021,1S,2C,2T,6,Sunday,27
20210628,2021,1S,2C,2T,6,Monday,28
20210629,2021,1S,2C,2T,6,Tuesday,29
20210630,2021,1S,2C,2T,6,Wednesday,30
20210701,2021,2S,2C,3T,7,Thursday,1
20210702,2021,2S,2C,3T,7,Friday,2
20210703,2021,2S,2C,3T,7,Saturday,3
20210704,2021,2S,2C,3T,7,Sunday,4
20210705,2021,2S,2C,3T,7,Monday,5
20210706,2021,2S,2C,3T,7,Tuesday,6
20210707,2021,2S,2C,3T,7,Wednesday,7
20210708,2021,2S,2C,3T,7,Thursday,8
20210709,2021,2S,2C,3T,7,Friday,9
20210710,2021,2S,2C,3T,7,Saturday,10
20210711,2021,2S,2C,3T,7,Sunday,11
20210712,2021,2S,2C,3T,7,Monday,12
20210713,2021,2S,2C,3T,7,Tuesday,13
20210714,2021,2S,2C,3T,7,Wednesday,14
20210715,2021,2S,2C,3T,7,Thursday,15
20210716,2021,2S,2C,3T,7,Friday,16
20210717,2021,2S,2C,3T,7,Saturday,17
20210718,2021,2S,2C,3T,7,Sunday,18
20210719,2021,2S,2C,3T,7,Monday,19
20210720,2021,2S,2C,3T,7,Tuesday,20
20210721,2021,2S,2C,3T,7,Wednesday,21
20210722,2021,2S,2C,3T,7,Thursday,22
20210723,2021,2S,2C,3T,7,Friday,23
20210724,2021,2S,2C,3T,7,Saturday,24
20210725,2021,2S,2C,3T,7,Sunday,25
20210726,2021,2S,2C,3T,7,Monday,26
20210727,2021,2S,2C,3T,7,Tuesday,27
20210728,2021,2S,2C,3T,7,Wednesday,28
20210729,2021,2S,2C,3T,7,Thursday,29
20210730,2021,2S,2C,3T,7,Friday,30
20210731,2021,2S,2C,3T,7,Saturday,31
20210801,2021,2S,2C,3T,8,Sunday,1
20210802,2021,2S,2C,3T,8,Monday,2
20210803,2021,2S,2C,3T,8,Tuesday,3
20210804,2021,2S,2C,3T,8,Wednesday,4
20210805,2021,2S,2C,3T,8,Thursday,5
20210806,2021,2S,2C,3T,8,Friday,6
20210807,2021,2S,2C,3T,8,Saturday,7
20210808,2021,2S,2C,3T,8,Sunday,8
20210809,2021,2S,2C,3T,8,Monday,9
20210810,2021,2S,2C,3T,8,Tuesday,10
20210811,2021,2S,2C,3T,8,Wednesday,11
20210812,2021,2S,2C,3T,8,Thursday,12
20210813,2021,2S,2C,3T,8,Friday,13
20210814,2021,2S,2C,3T,8,Saturday,14
20210815,2021,2S,2C,3T,8,Sunday,15
20210816,2021,2S,2C,3T,8,Monday,16
20210817,2021,2S,2C,3T,8,Tuesday,17
20210818,2021,2S,2C,3T,8,Wednesday,18
20210819,2021,2S,2C,3T,8,Thursday,19
20210820,2021,2S,2C,3T,8,Friday,20
20210821,2021,2S,2C,3T,8,Saturday,21
20210822,2021,2S,2C,3T,8,Sunday,22
20210823,2021,2S,2C,3T,8,Monday,23
20210824,2021,2S,2C,3T,8,Tuesday,24
20210825,2021,2S,2C,3T,8,Wednesday,25
20210826,2021,2S,2C,3T,8,Thursday,26
20210827,2021,2S,2C,3T,8,Friday,27
20210828,2021,2S,2C,3T,8,Saturday,28
20210829,2021,2S,2C,3T,8,Sunday,29
20210830,2021,2S,2C,3T,8,Monday,30
20210831,2021,2S,2C,3T,8,Tuesday,31
20210901,2021,2S,3C,3T,9,Wednesday,1
20210902,2021,2S,3C,3T,9,Thursday,2
20210903,2021,2S,3C,3T,9,Friday,3
20210904,2021,2S,3C,3T,9,Saturday,4
20210905,2021,2S,3C,3T,9,Sunday,5
20210906,2021,2S,3C,3T,9,Monday,6
20210907,2021,2S,3C,3T,9,Tuesday,7
20210908,2021,2S,3C,3T,9,Wednesday,8
20210909,2021,2S,3C,3T,9,Thursday,9
20210910,2021,2S,3C,3T,9,Friday,10
20210911,2021,2S,3C,3T,9,Saturday,11
20210912,2021,2S,3C,3T,9,Sunday,12
20210913,2021,2S,3C,3T,9,Monday,13
20210914,2021,2S,3C,3T,9,Tuesday,14
20210915,2021,2S,3C,3T,9,Wednesday,15
20210916,2021,2S,3C,3T,9,Thursday,16
20210917,2021,2S,3C,3T,9,Friday,17
20210918,2021,2S,3C,3T,9,Saturday,18
20210919,2021,2S,3C,3T,9,Sunday,19
20210920,2021,2S,3C,3T,9,Monday,20
20210921,2021,2S,3C,3T,9,Tuesday,21
20210922,2021,2S,3C,3T,9,Wednesday,22
20210923,2021,2S,3C,3T,9,Thursday,23
20210924,2021,2S,3C,3T,9,Friday,24
20210925,2021,2S,3C,3T,9,Saturday,25
20210926,2021,2S,3C,3T,9,Sunday,26
20210927,2021,2S,3C,3T,9,Monday,27
20210928,2021,2S,3C,3T,9,Tuesday,28
20210929,2021,2S,3C,3T,9,Wednesday,29
20210930,2021,2S,3C,3T,9,Thursday,30
20211001,2021,2S,3C,4T,10,Friday,1
20211002,2021,2S,3C,4T,10,Saturday,2
20211003,2021,2S,3C,4T,10,Sunday,3
20211004,2021,2S,3C,4T,10,Monday,4
20211005,2021,2S,3C,4T,10,Tuesday,5
20211006,2021,2S,3C,4T,10,Wednesday,6
20211007,2021,2S,3C,4T,10,Thursday,7
20211008,2021,2S,3C,4T,10,Friday,8
20211009,2021,2S,3C,4T,10,Saturday,9
20211010,2021,2S,3C,4T,10,Sunday,10
20211011,2021,2S,3C,4T,10,Monday,11
20211012,2021,2S,3C,4T,10,Tuesday,12
20211013,2021,2S,3C,4T,10,Wednesday,13
20211014,2021,2S,3C,4T,10,Thursday,14
20211015,2021,2S,3C,4T,10,Friday,15
20211016,2021,2S,3C,4T,10,Saturday,16
20211017,2021,2S,3C,4T,10,Sunday,17
20211018,2021,2S,3C,4T,10,Monday,18
20211019,2021,2S,3C,4T,10,Tuesday,19
20211020,2021,2S,3C,4T,10,Wednesday,20
20211021,2021,2S,3C,4T,10,Thursday,21
20211022,2021,2S,3C,4T,10,Friday,22
20211023,2021,2S,3C,4T,10,Saturday,23
20211024,2021,2S,3C,4T,10,Sunday,24
20211025,2021,2S,3C,4T,10,Monday,25
20211026,2021,2S,3C,4T,10,Tuesday,26
20211027,2021,2S,3C,4T,10,Wednesday,27
20211028,2021,2S,3C,4T,10,Thursday,28
20211029,2021,2S,3C,4T,10,Friday,29
20211030,2021,2S,3C,4T,10,Saturday,30
20211031,2021,2S,3C,4T,10,Sunday,31
20211101,2021,2S,3C,4T,11,Monday,1
20211102,2021,2S,3C,4T,11,Tuesday,2
20211103,2021,2S,3C,4T,11,Wednesday,3
20211104,2021,2S,3C,4T,11,Thursday,4
20211105,2021,2S,3C,4T,11,Friday,5
20211106,2021,2S,3C,4T,11,Saturday,6
20211107,2021,2S,3C,4T,11,Sunday,7
20211108,2021,2S,3C,4T,11,Monday,8
20211109,2021,2S,3C,4T,11,Tuesday,9
20211110,2021,2S,3C,4T,11,Wednesday,10
20211111,2021,2S,3C,4T,11,Thursday,11
20211112,2021,2S,3C,4T,11,Friday,12
20211113,2021,2S,3C,4T,11,Saturday,13
20211114,2021,2S,3C,4T,11,Sunday,14
20211115,2021,2S,3C,4T,11,Monday,15
20211116,2021,2S,3C,4T,11,Tuesday,16
20211117,2021,2S,3C,4T,11,Wednesday,17
20211118,2021,2S,3C,4T,11,Thursday,18
20211119,2021,2S,3C,4T,11,Friday,19
20211120,2021,2S,3C,4T,11,Saturday,20
20211121,2021,2S,3C,4T,11,Sunday,21
20211122,2021,2S,3C,4T,11,Monday,22
20211123,2021,2S,3C,4T,11,Tuesday,23
20211124,2021,2S,3C,4T,11,Wednesday,24
20211125,2021,2S,3C,4T,11,Thursday,25
20211126,2021,2S,3C,4T,11,Friday,26
20211127,2021,2S,3C,4T,11,Saturday,27
20211128,2021,2S,3C,4T,11,Sunday,28
20211129,2021,2S,3C,4T,11,Monday,29
20211130,2021,2S,3C,4T,11,Tuesday,30
20211201,2021,2S,3C,4T,12,Wednesday,1
20211202,2021,2S,3C,4T,12,Thursday,2
20211203,2021,2S,3C,4T,12,Friday,3
20211204,2021,2S,3C,4T,12,Saturday,4
20211205,2021,2S,3C,4T,12,Sunday,5
20211206,2021,2S,3C,4T,12,Monday,6
20211207,2021,2S,3C,4T,12,Tuesday,7
20211208,2021,2S,3C,4T,12,Wednesday,8
20211209,2021,2S,3C,4T,12,Thursday,9
20211210,2021,2S,3C,4T,12,Friday,10
20211211,2021,2S,3C,4T,12,Saturday,11
20211212,2021,2S,3C,4T,12,Sunday,12
20211213,2021,2S,3C,4T,12,Monday,13
20211214,2021,2S,3C,4T,12,Tuesday,14
20211215,2021,2S,3C,4T,12,Wednesday,15
20211216,2021,2S,3C,4T,12,Thursday,16
20211217,2021,2S,3C,4T,12,Friday,17
20211218,2021,2S,3C,4T,12,Saturday,18
20211219,2021,2S,3C,4T,12,Sunday,19
20211220,2021,2S,3C,4T,12,Monday,20
20211221,2021,2S,3C,4T,12,Tuesday,21
20211222,2021,2S,3C,4T,12,Wednesday,22
20211223,2021,2S,3C,4T,12,Thursday,23
20211224,2021,2S,3C,4T,12,Friday,24
20211225,2021,2S,3C,4T,12,Saturday,25
20211226,2021,2S,3C,4T,12,Sunday,26
20211227,2021,2S,3C,4T,12,Monday,27
20211228,2021,2S,3C,4T,12,Tuesday,28
20211229,2021,2S,3C,4T,12,Wednesday,29
20211230,2021,2S,3C,4T,12,Thursday,30
20211231,2021,2S,3C,4T,12,Friday,31
20220101,2022,1S,1C,1T,1,Saturday,1
20220102,2022,1S,1C,1T,1,Sunday,2
20220103,2022,1S,1C,1T,1,Monday,3
20220104,2022,1S,1C,1T,1,Tuesday,4
20220105,2022,1S,1C,1T,1,Wednesday,5
20220106,2022,1S,1C,1T,1,Thursday,6
20220107,2022,1S,1C,1T,1,Friday,7
20220108,2022,1S,1C,1T,1,Saturday,8
20220109,2022,1S,1C,1T,1,Sunday,9
20220110,2022,1S,1C,1T,1,Monday,10
20220111,2022,1S,1C,1T,1,Tuesday,11
20220112,2022,1S,1C,1T,1,Wednesday,12
20220113,2022,1S,1C,1T,1,Thursday,13
20220114,2022,1S,1C,1T,1,Friday,14
20220115,2022,1S,1C,1T,1,Saturday,15
20220116,2022,1S,1C,1T,1,Sunday,16
20220117,2022,1S,1C,1T,1,Monday,17
20220118,2022,1S,1C,1T,1,Tuesday,18
20220119,2022,1S,1C,1T,1,Wednesday,19
20220120,2022,1S,1C,1T,1,Thursday,20
20220121,2022,1S,1C,1T,1,Friday,21
20220122,2022,1S,1C,1T,1,Saturday,22
20220123,2022,1S,1C,1T,1,Sunday,23
20220124,2022,1S,1C,1T,1,Monday,24
20220125,2022,1S,1C,1T,1,Tuesday,25
20220126,2022,1S,1C,1T,1,Wednesday,26
20220127,2022,1S,1C,1T,1,Thursday,27
20220128,2022,1S,1C,1T,1,Friday,28
20220129,2022,1S,1C,1T,1,Saturday,29
20220130,2022,1S,1C,1T,1,Sunday,30
20220131,2022,1S,1C,1T,1,Monday,31
20220201,2022,1S,1C,1T,2,Tuesday,1
20220202,2022,1S,1C,1T,2,Wednesday,2
20220203,2022,1S,1C,1T,2,Thursday,3
20220204,2022,1S,1C,1T,2,Friday,4
20220205,2022,1S,1C,1T,2,Saturday,5
20220206,2022,1S,1C,1T,2,Sunday,6
20220207,2022,1S,1C,1T,2,Monday,7
20220208,2022,1S,1C,1T,2,Tuesday,8
20220209,2022,1S,1C,1T,2,Wednesday,9
20220210,2022,1S,1C,1T,2,Thursday,10
20220211,2022,1S,1C,1T,2,Friday,11
20220212,2022,1S,1C,1T,2,Saturday,12
20220213,2022,1S,1C,1T,2,Sunday,13
20220214,2022,1S,1C,1T,2,Monday,14
20220215,2022,1S,1C,1T,2,Tuesday,15
20220216,2022,1S,1C,1T,2,Wednesday,16
20220217,2022,1S,1C,1T,2,Thursday,17
20220218,2022,1S,1C,1T,2,Friday,18
20220219,2022,1S,1C,1T,2,Saturday,19
20220220,2022,1S,1C,1T,2,Sunday,20
20220221,2022,1S,1C,1T,2,Monday,21
20220222,2022,1S,1C,1T,2,Tuesday,22
20220223,2022,1S,1C,1T,2,Wednesday,23
20220224,2022,1S,1C,1T,2,Thursday,24
20220225,2022,1S,1C,1T,2,Friday,25
20220226,2022,1S,1C,1T,2,Saturday,26
20220227,2022,1S,1C,1T,2,Sunday,27
20220228,2022,1S,1C,1T,2,Monday,28
20220301,2022,1S,1C,1T,3,Tuesday,1
20220302,2022,1S,1C,1T,3,Wednesday,2
20220303,2022,1S,1C,1T,3,Thursday,3
20220304,2022,1S,1C,1T,3,Friday,4
20220305,2022,1S,1C,1T,3,Saturday,5
20220306,2022,1S,1C,1T,3,Sunday,6
20220307,2022,1S,1C,1T,3,Monday,7
20220308,2022,1S,1C,1T,3,Tuesday,8
20220309,2022,1S,1C,1T,3,Wednesday,9
20220310,2022,1S,1C,1T,3,Thursday,10
20220311,2022,1S,1C,1T,3,Friday,11
20220312,2022,1S,1C,1T,3,Saturday,12
20220313,2022,1S,1C,1T,3,Sunday,13
20220314,2022,1S,1C,1T,3,Monday,14
20220315,2022,1S,1C,1T,3,Tuesday,15
20220316,2022,1S,1C,1T,3,Wednesday,16
20220317,2022,1S,1C,1T,3,Thursday,17
20220318,2022,1S,1C,1T,3,Friday,18
20220319,2022,1S,1C,1T,3,Saturday,19
20220320,2022,1S,1C,1T,3,Sunday,20
20220321,2022,1S,1C,1T,3,Monday,21
20220322,2022,1S,1C,1T,3,Tuesday,22
20220323,2022,1S,1C,1T,3,Wednesday,23
20220324,2022,1S,1C,1T,3,Thursday,24
20220325,2022,1S,1C,1T,3,Friday,25
20220326,2022,1S,1C,1T,3,Saturday,26
20220327,2022,1S,1C,1T,3,Sunday,27
20220328,2022,1S,1C,1T,3,Monday,28
20220329,2022,1S,1C,1T,3,Tuesday,29
20220330,2022,1S,1C,1T,3,Wednesday,30
20220331,2022,1S,1C,1T,3,Thursday,31
20220401,2022,1S,1C,2T,4,Friday,1
20220402,2022,1S,1C,2T,4,Saturday,2
20220403,2022,1S,1C,2T,4,Sunday,3
20220404,2022,1S,1C,2T,4,Monday,4
20220405,2022,1S,1C,2T,4,Tuesday,5
20220406,2022,1S,1C,2T,4,Wednesday,6
20220407,2022,1S,1C,2T,4,Thursday,7
20220408,2022,1S,1C,2T,4,Friday,8
20220409,2022,1S,1C,2T,4,Saturday,9
20220410,2022,1S,1C,2T,4,Sunday,10
20220411,2022,1S,1C,2T,4,Monday,11
20220412,2022,1S,1C,2T,4,Tuesday,12
20220413,2022,1S,1C,2T,4,Wednesday,13
20220414,2022,1S,1C,2T,4,Thursday,14
20220415,2022,1S,1C,2T,4,Friday,15
20220416,2022,1S,1C,2T,4,Saturday,16
20220417,2022,1S,1C,2T,4,Sunday,17
20220418,2022,1S,1C,2T,4,Monday,18
20220419,2022,1S,1C,2T,4,Tuesday,19
20220420,2022,1S,1C,2T,4,Wednesday,20
20220421,2022,1S,1C,2T,4,Thursday,21
20220422,2022,1S,1C,2T,4,Friday,22
20220423,2022,1S,1C,2T,4,Saturday,23
20220424,2022,1S,1C,2T,4,Sunday,24
20220425,2022,1S,1C,2T,4,Monday,25
20220426,2022,1S,1C,2T,4,Tuesday,26
20220427,2022,1S,1C,2T,4,Wednesday,27
20220428,2022,1S,1C,2T,4,Thursday,28
20220429,2022,1S,1C,2T,4,Friday,29
20220430,2022,1S,1C,2T,4,Saturday,30
20220501,2022,1S,2C,2T,5,Sunday,1
20220502,2022,1S,2C,2T,5,Monday,2
20220503,2022,1S,2C,2T,5,Tuesday,3
20220504,2022,1S,2C,2T,5,Wednesday,4
20220505,2022,1S,2C,2T,5,Thursday,5
20220506,2022,1S,2C,2T,5,Friday,6
20220507,2022,1S,2C,2T,5,Saturday,7
20220508,2022,1S,2C,2T,5,Sunday,8
20220509,2022,1S,2C,2T,5,Monday,9
20220510,2022,1S,2C,2T,5,Tuesday,10
20220511,2022,1S,2C,2T,5,Wednesday,11
20220512,2022,1S,2C,2T,5,Thursday,12
20220513,2022,1S,2C,2T,5,Friday,13
20220514,2022,1S,2C,2T,5,Saturday,14
20220515,2022,1S,2C,2T,5,Sunday,15
20220516,2022,1S,2C,2T,5,Monday,16
20220517,2022,1S,2C,2T,5,Tuesday,17
20220518,2022,1S,2C,2T,5,Wednesday,18
20220519,2022,1S,2C,2T,5,Thursday,19
20220520,2022,1S,2C,2T,5,Friday,20
20220521,2022,1S,2C,2T,5,Saturday,21
20220522,2022,1S,2C,2T,5,Sunday,22
20220523,2022,1S,2C,2T,5,Monday,23
20220524,2022,1S,2C,2T,5,Tuesday,24
20220525,2022,1S,2C,2T,5,Wednesday,25
20220526,2022,1S,2C,2T,5,Thursday,26
20220527,2022,1S,2C,2T,5,Friday,27
20220528,2022,1S,2C,2T,5,Saturday,28
20220529,2022,1S,2C,2T,5,Sunday,29
20220530,2022,1S,2C,2T,5,Monday,30
20220531,2022,1S,2C,2T,5,Tuesday,31
20220601,2022,1S,2C,2T,6,Wednesday,1
20220602,2022,1S,2C,2T,6,Thursday,2
20220603,2022,1S,2C,2T,6,Friday,3
20220604,2022,1S,2C,2T,6,Saturday,4
20220605,2022,1S,2C,2T,6,Sunday,5
20220606,2022,1S,2C,2T,6,Monday,6
20220607,2022,1S,2C,2T,6,Tuesday,7
20220608,2022,1S,2C,2T,6,Wednesday,8
20220609,2022,1S,2C,2T,6,Thursday,9
20220610,2022,1S,2C,2T,6,Friday,10
20220611,2022,1S,2C,2T,6,Saturday,11
20220612,2022,1S,2C,2T,6,Sunday,12
20220613,2022,1S,2C,2T,6,Monday,13
20220614,2022,1S,2C,2T,6,Tuesday,14
20220615,2022,1S,2C,2T,6,Wednesday,15
20220616,2022,1S,2C,2T,6,Thursday,16
20220617,2022,1S,2C,2T,6,Friday,17
20220618,2022,1S,2C,2T,6,Saturday,18
20220619,2022,1S,2C,2T,6,Sunday,19
20220620,2022,1S,2C,2T,6,Monday,20
20220621,2022,1S,2C,2T,6,Tuesday,21
20220622,2022,1S,2C,2T,6,Wednesday,22
20220623,2022,1S,2C,2T,6,Thursday,23
20220624,2022,1S,2C,2T,6,Friday,24
20220625,2022,1S,2C,2T,6,Saturday,25
20220626,2022,1S,2C,2T,6,Sunday,26
20220627,2022,1S,2C,2T,6,Monday,27
20220628,2022,1S,2C,2T,6,Tuesday,28
20220629,2022,1S,2C,2T,6,Wednesday,29
20220630,2022,1S,2C,2T,6,Thursday,30
20220701,2022,2S,2C,3T,7,Friday,1
20220702,2022,2S,2C,3T,7,Saturday,2
20220703,2022,2S,2C,3T,7,Sunday,3
20220704,2022,2S,2C,3T,7,Monday,4
20220705,2022,2S,2C,3T,7,Tuesday,5
20220706,2022,2S,2C,3T,7,Wednesday,6
20220707,2022,2S,2C,3T,7,Thursday,7
20220708,2022,2S,2C,3T,7,Friday,8
20220709,2022,2S,2C,3T,7,Saturday,9
20220710,2022,2S,2C,3T,7,Sunday,10
20220711,2022,2S,2C,3T,7,Monday,11
20220712,2022,2S,2C,3T,7,Tuesday,12
20220713,2022,2S,2C,3T,7,Wednesday,13
20220714,2022,2S,2C,3T,7,Thursday,14
20220715,2022,2S,2C,3T,7,Friday,15
20220716,2022,2S,2C,3T,7,Saturday,16
20220717,2022,2S,2C,3T,7,Sunday,17
20220718,2022,2S,2C,3T,7,Monday,18
20220719,2022,2S,2C,3T,7,Tuesday,19
20220720,2022,2S,2C,3T,7,Wednesday,20
20220721,2022,2S,2C,3T,7,Thursday,21
20220722,2022,2S,2C,3T,7,Friday,22
20220723,2022,2S,2C,3T,7,Saturday,23
20220724,2022,2S,2C,3T,7,Sunday,24
20220725,2022,2S,2C,3T,7,Monday,25
20220726,2022,2S,2C,3T,7,Tuesday,26
20220727,2022,2S,2C,3T,7,Wednesday,27
20220728,2022,2S,2C,3T,7,Thursday,28
20220729,2022,2S,2C,3T,7,Friday,29
20220730,2022,2S,2C,3T,7,Saturday,30
20220731,2022,2S,2C,3T,7,Sunday,31
20220801,2022,2S,2C,3T,8,Monday,1
20220802,2022,2S,2C,3T,8,Tuesday,2
20220803,2022,2S,2C,3T,8,Wednesday,3
20220804,2022,2S,2C,3T,8,Thursday,4
20220805,2022,2S,2C,3T,8,Friday,5
20220806,2022,2S,2C,3T,8,Saturday,6
20220807,2022,2S,2C,3T,8,Sunday,7
20220808,2022,2S,2C,3T,8,Monday,8
20220809,2022,2S,2C,3T,8,Tuesday,9
20220810,2022,2S,2C,3T,8,Wednesday,10
20220811,2022,2S,2C,3T,8,Thursday,11
20220812,2022,2S,2C,3T,8,Friday,12
20220813,2022,2S,2C,3T,8,Saturday,13
20220814,2022,2S,2C,3T,8,Sunday,14
20220815,2022,2S,2C,3T,8,Monday,15
20220816,2022,2S,2C,3T,8,Tuesday,16
20220817,2022,2S,2C,3T,8,Wednesday,17
20220818,2022,2S,2C,3T,8,Thursday,18
20220819,2022,2S,2C,3T,8,Friday,19
20220820,2022,2S,2C,3T,8,Saturday,20
20220821,2022,2S,2C,3T,8,Sunday,21
20220822,2022,2S,2C,3T,8,Monday,22
20220823,2022,2S,2C,3T,8,Tuesday,23
20220824,2022,2S,2C,3T,8,Wednesday,24
20220825,2022,2S,2C,3T,8,Thursday,25
20220826,2022,2S,2C,3T,8,Friday,26
20220827,2022,2S,2C,3T,8,Saturday,27
20220828,2022,2S,2C,3T,8,Sunday,28
20220829,2022,2S,2C,3T,8,Monday,29
20220830,2022,2S,2C,3T,8,Tuesday,30
20220831,2022,2S,2C,3T,8,Wednesday,31
20220901,2022,2S,3C,3T,9,Thursday,1
20220902,2022,2S,3C,3T,9,Friday,2
20220903,2022,2S,3C,3T,9,Saturday,3
20220904,2022,2S,3C,3T,9,Sunday,4
20220905,2022,2S,3C,3T,9,Monday,5
20220906,2022,2S,3C,3T,9,Tuesday,6
20220907,2022,2S,3C,3T,9,Wednesday,7
20220908,2022,2S,3C,3T,9,Thursday,8
20220909,2022,2S,3C,3T,9,Friday,9
20220910,2022,2S,3C,3T,9,Saturday,10
20220911,2022,2S,3C,3T,9,Sunday,11
20220912,2022,2S,3C,3T,9,Monday,12
20220913,2022,2S,3C,3T,9,Tuesday,13
20220914,2022,2S,3C,3T,9,Wednesday,14
20220915,2022,2S,3C,3T,9,Thursday,15
20220916,2022,2S,3C,3T,9,Friday,16
20220917,2022,2S,3C,3T,9,Saturday,17
20220918,2022,2S,3C,3T,9,Sunday,18
20220919,2022,2S,3C,3T,9,Monday,19
20220920,2022,2S,3C,3T,9,Tuesday,20
20220921,2022,2S,3C,3T,9,Wednesday,21
20220922,2022,2S,3C,3T,9,Thursday,22
20220923,2022,2S,3C,3T,9,Friday,23
20220924,2022,2S,3C,3T,9,Saturday,24
20220925,2022,2S,3C,3T,9,Sunday,25
20220926,2022,2S,3C,3T,9,Monday,26
20220927,2022,2S,3C,3T,9,Tuesday,27
